,title,company,location,salary,summary
31,"Technologist, Creative Technology",Snapchat,"Los Angeles, CA 90291 (Venice area)",,"General knowledge in creative software such as Lens Studio, Unity, Unreal Engine, Disguise, Notch, Touch Designer, Blender, Adobe Suite."
32,Associate Creative Technologist - Twitter Next Lab,Twitter,"Los Angeles, CA",,"Participate in brainstorming sessions, providing technical as well as creative inputs.As an Associate Creative Technologist, you combine technical know-how…"
33,"Creative Technologist, Creative Shop Labs",Meta,"Los Angeles, CA 90066 (Del Rey area)",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
34,"Senior Design Technologist, Brand Lab - Telco & Entertainmen...",Amazon.com Services LLC,"Santa Monica, CA 90404 (Mid-City area)",,"Experience with creative ideation and attending brainstorm sessions with internal and external partners.4+ years of experience as a front-end technologist,…"
35,Marketing Technologist,City National Bank,"Los Angeles, CA",,Proven track record of success delivering creative solutions to complex problems.The Marketing Technologist reports to the MarTech Manager and has expertise in…
36,Associate R&D Imagineer - Creative Technologist,Walt Disney Imagineering,"Glendale, CA",,"Imagineering is the master planning, creative development, design, engineering, production, project management, and research and development arm of The Walt…"
37,"Technologist, Creative Technology",Snapchat,"Los Angeles, CA 90291 (Venice area)",,"General knowledge in creative software such as Lens Studio, Unity, Unreal Engine, Disguise, Notch, Touch Designer, Blender, Adobe Suite."
38,Associate Creative Technologist - Twitter Next Lab,Twitter,"Los Angeles, CA",,"Participate in brainstorming sessions, providing technical as well as creative inputs.As an Associate Creative Technologist, you combine technical know-how…"
39,"Creative Technologist, Creative Shop Labs",Meta,"Los Angeles, CA 90066 (Del Rey area)",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
40,"Senior Design Technologist, Brand Lab - Telco & Entertainmen...",Amazon.com Services LLC,"Santa Monica, CA 90404 (Mid-City area)",,"Experience with creative ideation and attending brainstorm sessions with internal and external partners.4+ years of experience as a front-end technologist,…"
41,Marketing Technologist,City National Bank,"Los Angeles, CA",,Proven track record of success delivering creative solutions to complex problems.The Marketing Technologist reports to the MarTech Manager and has expertise in…
42,Associate R&D Imagineer - Creative Technologist,Walt Disney Imagineering,"Glendale, CA",,"Imagineering is the master planning, creative development, design, engineering, production, project management, and research and development arm of The Walt…"
43,"Technologist, Creative Technology",Snapchat,"Los Angeles, CA 90291 (Venice area)",,"General knowledge in creative software such as Lens Studio, Unity, Unreal Engine, Disguise, Notch, Touch Designer, Blender, Adobe Suite."
44,Associate Creative Technologist - Twitter Next Lab,Twitter,"Los Angeles, CA",,"Participate in brainstorming sessions, providing technical as well as creative inputs.As an Associate Creative Technologist, you combine technical know-how…"
45,"Creative Technologist, Creative Shop Labs",Meta,"Los Angeles, CA 90066 (Del Rey area)",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
46,"Senior Design Technologist, Brand Lab - Telco & Entertainmen...",Amazon.com Services LLC,"Santa Monica, CA 90404 (Mid-City area)",,"Experience with creative ideation and attending brainstorm sessions with internal and external partners.4+ years of experience as a front-end technologist,…"
47,Marketing Technologist,City National Bank,"Los Angeles, CA",,Proven track record of success delivering creative solutions to complex problems.The Marketing Technologist reports to the MarTech Manager and has expertise in…
48,Associate R&D Imagineer - Creative Technologist,Walt Disney Imagineering,"Glendale, CA",,"Imagineering is the master planning, creative development, design, engineering, production, project management, and research and development arm of The Walt…"
49,"Technologist, Creative Technology",Snapchat,"Los Angeles, CA 90291 (Venice area)",,"General knowledge in creative software such as Lens Studio, Unity, Unreal Engine, Disguise, Notch, Touch Designer, Blender, Adobe Suite."
50,Associate Creative Technologist - Twitter Next Lab,Twitter,"Los Angeles, CA",,"Participate in brainstorming sessions, providing technical as well as creative inputs.As an Associate Creative Technologist, you combine technical know-how…"
51,"Creative Technologist, Creative Shop Labs",Meta,"Los Angeles, CA 90066 (Del Rey area)",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
52,"Senior Design Technologist, Brand Lab - Telco & Entertainmen...",Amazon.com Services LLC,"Santa Monica, CA 90404 (Mid-City area)",,"Experience with creative ideation and attending brainstorm sessions with internal and external partners.4+ years of experience as a front-end technologist,…"
53,Marketing Technologist,City National Bank,"Los Angeles, CA",,Proven track record of success delivering creative solutions to complex problems.The Marketing Technologist reports to the MarTech Manager and has expertise in…
54,Associate R&D Imagineer - Creative Technologist,Walt Disney Imagineering,"Glendale, CA",,"Imagineering is the master planning, creative development, design, engineering, production, project management, and research and development arm of The Walt…"
55,"Technologist, Creative Technology",Snapchat,"Los Angeles, CA 90291 (Venice area)",,"General knowledge in creative software such as Lens Studio, Unity, Unreal Engine, Disguise, Notch, Touch Designer, Blender, Adobe Suite."
56,Associate Creative Technologist - Twitter Next Lab,Twitter,"Los Angeles, CA",,"Participate in brainstorming sessions, providing technical as well as creative inputs.As an Associate Creative Technologist, you combine technical know-how…"
57,"Creative Technologist, Creative Shop Labs",Meta,"Los Angeles, CA 90066 (Del Rey area)",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
58,"Senior Design Technologist, Brand Lab - Telco & Entertainmen...",Amazon.com Services LLC,"Santa Monica, CA 90404 (Mid-City area)",,"Experience with creative ideation and attending brainstorm sessions with internal and external partners.4+ years of experience as a front-end technologist,…"
59,Marketing Technologist,City National Bank,"Los Angeles, CA",,Proven track record of success delivering creative solutions to complex problems.The Marketing Technologist reports to the MarTech Manager and has expertise in…
