,title,company,location,salary,summary
73,Nanofabrication Lab Operation Engineer,USC,"Los Angeles, CA",,"Assist staff in design modification/upgrade of tools and facility, new equipment acquisitions experimental design, interpretation of the result."
74,"Manager, Research Data Services",CEDARS-SINAI,"Los Angeles, CA",,"Partners with infrastructure team to facilitate system design and delivery to meet customer needs.The goal is to design, build and maintain a world class…"
75,Software Development Engineer in Test (SDET),Auto Club of Southern California,"Remote in Los Angeles, CA 90007",,"Uses software development best practices for design and coding.Please Note: This position is 100% remote, however you must reside within driving distance of…"
76,"System Administrator, Augmented Reality Data Capture Infrast...",Google,"Los Angeles, CA (Venice area)",,"Network, design, and configure for personal computer communication and computer to camera communication.Googlers rely on your guidance when it comes to design…"
77,"Director, Strategic Relations",UCLA,"Los Angeles, CA",,"Specific responsibilities include but are not limited to: 1) analysis of trends and patterns (gathering intelligence) on potential partners, especially local…"
78,Head of Product,Genies,"Los Angeles, CA 90014 (Downtown area)",,"Strong cross functional leadership experience with creatives; including product designers, ui/ux researchers, and creative teams.Experience with AR/VR a plus."
79,Communications Designer,"HKS, Inc.","Los Angeles, CA",,"This position is with a branding studio within HKS that is made up of a team with backgrounds in branding, communication design, art, industrial design,…"
80,Open Rank Professor of Psychiatry and the Behavioral Science...,USC,"Los Angeles, CA",,The Department of Psychiatry and the Behavioral Sciences in the Keck School of Medicine of USC is soliciting applications for several new research faculty…
81,"Technical Program Manager, Machine Learning Platform",Snapchat,"Los Angeles, CA 90291 (Venice area)",,"A demonstrated ability to manage complex projects effectively (sets clear goals, identifies roadblocks, designs solutions, and tracks progress against deadlines…"
82,Senior Research Analyst,UCLA,"Los Angeles, CA",,"Experience with multiple research and evaluation methods, including strong quantitative and qualitative research skills, cultural and racial equity program…"
83,Decision Scientist,Facebook App,"Los Angeles, CA",,"Experience communicating with cross-functional stakeholders including brand strategists, marketing researchers, product marketing managers, and engineers."
84,cGMP Cell Therapy Senior Technician,USC,"Los Angeles, CA",,"Establishes preventative maintenance schedule routines, and designs forms for maintaining documentation of equipment maintenance."
85,"Sr. Manager, Digital Design Operations",Rivian Automotive,"Los Angeles, CA 90291 (Venice area)",,"You'll apply your understanding of design, strategy and project management to lead our design operations.Deep knowledge, understanding and appreciation of the…"
86,"newProduct Designer, Internal Tools (Remote Friendly)",Twitter,"Remote in Los Angeles, CA",,"Expert in product design, user interface and interaction design, visual and motion design, storytelling, and prototyping."
87,Engineering Manager,Tia,"Remote in Los Angeles, CA",,"You'll be a hands-on leader, directing architecture, technical designs, implementations, testing and operations of Tia technology.Type of Work: Full-time."
88,"Center for Integrated Research (CIR), Manager - Future of Wo...",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Program Management: Ability to design a strategic research agenda, plan and execute projects involving multiple team members, manage senior stakeholders, and…"
89,"Scientific Sales Representative, Cell Culture Products",STEMCELL Technologies,"Los Angeles, CA",,The Scientific Sales Representative’s primary responsibility is to identify and acquire new customers while managing existing accounts and relationships for…
90,Senior Research Analyst,UCLA,"Los Angeles, CA",,"Experience with multiple research and evaluation methods, including strong quantitative and qualitative research skills, cultural and racial equity program…"
91,Research Programmer II,USC,"Los Angeles, CA",,"Demonstrated ability to stand in for researchers as circumstances require.Creates program design, coding, testing, debugging, documentation and maintenance."
92,Presentation and Data Designer,National Research Group,"Los Angeles, CA",,Collaborate closely with a team of market researchers to either design presentations from outlines or build upon existing presentations.
93,Per Diem Registered Nurse,USC,"Los Angeles, CA",,"Provides input to principal investigators, staff nurses and patients that effects clinical research studies from the initial protocol design to completion of…"
94,"Center for Integrated Research (CIR), Manager - Future of Wo...",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Program Management: Ability to design a strategic research agenda, plan and execute projects involving multiple team members, manage senior stakeholders, and…"
95,"UX Researcher, Qualitative",Meta,"Los Angeles, CA 90066 (Del Rey area)+2 locations",,"Generate insights that both fuel ideation and evaluate designs.Work cross-functionally with design, product management, content strategy, engineering and…"
96,"ACD, Insurance UX",Rivian Automotive,"Los Angeles, CA 90291 (Venice area)",,Combine interface design concepts with digital design and establish milestones to encourage cooperation and teamwork.
97,"Manager, Custom Research (Qual)",MarketCast,"Los Angeles, CA 90036 (Mid Wilshire area)",,Folks who can see data and tell a story; who know how to find actionable insights and know-how to move beyond a basic reportage approach.
98,Engineering Manager,Tia,"Remote in Los Angeles, CA",,"You'll be a hands-on leader, directing architecture, technical designs, implementations, testing and operations of Tia technology.Type of Work: Full-time."
99,Software Engineer,USC,"Los Angeles, CA",,Collaborates with researchers to determine system requirements to support research and designs and builds systems to satisfy researchers’ needs.
100,Sr. Research Manager,Frontier,"Los Angeles, CA",,"Background in market research, including design, programming, interpreting, analyzing, and reporting.Be the main contact for several research vendors and drive…"
101,"Design Engineer, Snap Lab",Snapchat,"Los Angeles, CA 90291 (Venice area)",,Work with user researchers to test new ideas and iterate on feedback.Work closely with the product design teams to create and iterate on new prototypes.
102,"newProduct Designer, Internal Tools (Remote Friendly)",Twitter,"Remote in Los Angeles, CA",,"Expert in product design, user interface and interaction design, visual and motion design, storytelling, and prototyping."
103,Senior Business Analyst,USC,"Los Angeles, CA+1 location",,"Experience researchers, product managers, designers, developers).Owns requirements, conceptualizes designs, and influences future-state business processes in…"
104,Research Engineer - Audio Algorithms,Oculus,"Los Angeles, CA 90230",,"We are developing all the technologies needed to enable breakthrough AR glasses and VR headsets, including optics and displays, computer vision, audio, graphics…"
105,Autonomous Vehicle Systems Optimization Lead,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,Collaborate with AI applied researchers and leaders to build future-proof infrastructure using new technologies.
106,Marketing Specialist - Mid Level,CannonDesign,"Los Angeles, CA 90067 (Century City area)",,"Create and update resumes, portfolio pages, presentations and related marketing materials using our design templates as inspiration and working within our brand…"
107,Presentation and Data Designer,National Research Group,"Los Angeles, CA",,Collaborate closely with a team of market researchers to either design presentations from outlines or build upon existing presentations.
108,Associate Director- Research and Evaluation,USC,"Los Angeles, CA",,"Minimum 7 years of experience in evaluation design and implementation, including.Strengthen or improve the design, development and implementation of a…"
109,"Senior UX Designer, Retail Platform - Remote",Nordstrom Inc,"Remote in Los Angeles, CA",,"5+ years’ experience in UX design (information architecture, interaction design and visual design).Lead design solutions in your space."
110,"Designer, Digital - Reality Labs",Meta,"Los Angeles, CA 90066 (Del Rey area)+1 location",,"Experience with design and prototyping tools such as Adobe Creative Suite, Figma, etc.Work collaboratively with a cross-functional creative team to develop…"
111,Sr. Research Manager,Frontier,"Los Angeles, CA",,"Background in market research, including design, programming, interpreting, analyzing, and reporting.Be the main contact for several research vendors and drive…"
112,"Manager, Custom Research (Qual)",MarketCast,"Los Angeles, CA 90036 (Mid Wilshire area)",,Folks who can see data and tell a story; who know how to find actionable insights and know-how to move beyond a basic reportage approach.
113,Postdoctoral Scientist - Smidt Heart Institute - Makkar Lab,CEDARS-SINAI,"Los Angeles, CA+6 locations",,Our Postdoctoral Researcher will provide support research conducted under the direction of Dr.Makkar and his research staff studying cardiovascular…
114,Director of Medical Annual Giving,USC,"Los Angeles, CA",,"Supervises the design and implementation of annual solicitations.Familiarity with current industry-standard design and production software, including Adobe…"
115,Nanofabrication Lab Operation Engineer,USC,"Los Angeles, CA",,"Assist staff in design modification/upgrade of tools and facility, new equipment acquisitions experimental design, interpretation of the result."
116,"ACD, Insurance UX",Rivian Automotive,"Los Angeles, CA 90291 (Venice area)",,Combine interface design concepts with digital design and establish milestones to encourage cooperation and teamwork.
117,"Professional Services Architect, Partner Solutions - Securit...",Splunk,"Los Angeles, CA 90002",,"5+ years as a security analyst, security engineer, security researcher, or other hands-on security role.You will work together with Splunk’s partner team on…"
118,Distributed Systems Architect – Blockchain Engineering - Opp...,VMware,"Remote in Los Angeles, CA",,Demonstrated expertise in the distributed systems design and architecture.Collaborate effectively with other engineers and researchers to solve complex…
119,Content Marketing Writer,Entravision Communications Corporation,"Los Angeles, CA 90036 (Mid Wilshire area)",,"Light-medium graphic design and video editing experience preferred for crafting promotional materials, pitch decks, website design, and more."
120,Senior UI/UX Engineer (Remote),Crowdstrike,"Remote in Los Angeles, CA 90042",,"Our ideal candidate will be responsible for taking full ownership of delivering and driving the technical aspects of our products, helping the team deﬁne…"
121,Project Architect - Construction Administrator,CannonDesign,"Los Angeles, CA 90067 (Century City area)",,"Advance effective trade partner collaboration, leveraging design assist partners.Responsible for ensuring that all statutory requirements and project design…"
122,Senior Director of Academic Programs,USC,"Los Angeles, CA",,"Writes grants to fund programs, or works with faculty, researchers and/or staff to develop proposals.This role will function as a partner for USCSF and USC…"
123,"Product Manager, Catalyst",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,Experience working with User Experience (UX) teams to create web and app prototypes through the wireframes and visual designs with an empathetic view of the…
124,"Sr/Director, Total Rewards",Tia,"Remote in Los Angeles, CA",,"Ability to ""keep the design in mind"" when operating.You will review Tia's current leveling framework and make updates to ensure we're in line with our target…"
125,"Product Designer, Effects Tool",TikTok,"Los Angeles, CA",,"Execute at every stage of the design lifecycle with product managers, researchers, UX writers, and engineers to ship product experiences globally."
126,Market Research Sports Director/Sr. Director,National Research Group,"Remote in Los Angeles, CA+3 locations",,"Collaborate with, coach, manage, motivate, and inspire other exceptional researchers to deliver best in class programs.This is a full-time, exempt position."
127,"Center for Integrated Research (CIR), Manager - Future of Wo...",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Program Management: Ability to design a strategic research agenda, plan and execute projects involving multiple team members, manage senior stakeholders, and…"
128,"Professional Services Architect, Partner Solutions - Securit...",Splunk,"Los Angeles, CA 90002",,"5+ years as a security analyst, security engineer, security researcher, or other hands-on security role.You will work together with Splunk’s partner team on…"
129,Associate Director- Research and Evaluation,USC,"Los Angeles, CA",,"Minimum 7 years of experience in evaluation design and implementation, including.Strengthen or improve the design, development and implementation of a…"
130,Senior Software Engineer,Activision,"Los Angeles, CA",,"Comprised of seven main teams, we have many specialties including big data, privacy and security, motion capture and animation pipeline technologies, graphics,…"
131,Compensation & Total Rewards Manager,MarketCast,"Los Angeles, CA 90036 (Mid Wilshire area)",,"Provide expertise on compensation design and program best practices.Minimum 6 years of broad-based compensation, administration, and design experience."
132,Sr. Research Manager,Frontier,"Los Angeles, CA",,"Background in market research, including design, programming, interpreting, analyzing, and reporting.Be the main contact for several research vendors and drive…"
133,Research Engineer - Audio Algorithms,Oculus,"Los Angeles, CA 90230",,"We are developing all the technologies needed to enable breakthrough AR glasses and VR headsets, including optics and displays, computer vision, audio, graphics…"
134,"Technical Artist - Tools & Pipelines, AR Platform",TikTok,"Los Angeles, CA",,"Support design team in production and remove technical roadblocks.Develop and maintain reusable systems, tools and pipelines to enhance the interactive…"
135,Project Architect - Construction Administrator,CannonDesign,"Los Angeles, CA 90067 (Century City area)",,"Advance effective trade partner collaboration, leveraging design assist partners.Responsible for ensuring that all statutory requirements and project design…"
136,"Market Research Manager/Sr. Manager, Brand Strategy & Innova...",National Research Group,"Los Angeles, CA",,"Collaborate with, coach, manage, motivate, and inspire other exceptional researchers to deliver best in class programs.This is a full-time, exempt position."
137,Associate Director- Research and Evaluation,USC,"Los Angeles, CA",,"Minimum 7 years of experience in evaluation design and implementation, including.Strengthen or improve the design, development and implementation of a…"
138,Autonomous Vehicle Systems Optimization Lead,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,Collaborate with AI applied researchers and leaders to build future-proof infrastructure using new technologies.
139,Qualitative Research Analyst,National University,"Los Angeles, CA 90057",,"The researcher will design studies, organize and analyze qualitative findings from primary and secondary research, write reports, create and present compelling…"
140,"Senior Business Officer, Computer Science Department",Korn Ferry International,"Los Angeles, CA 90067 (Century City area)",,"The Computer Science (CS) Department Industry Affiliate Program (IAP), which was launched in fall 2018, provides engagement opportunities with our exceptionally…"
141,Psychiatry Program Director,Charles R. Drew University,"Los Angeles, CA 90059",,"Charles R. Drew University of Medicine and Science (CDU), College of Medicine (COM), seeks an experienced, community-involved Psychiatry Program Director and…"
142,Senior Director of Academic Programs,USC,"Los Angeles, CA",,"Writes grants to fund programs, or works with faculty, researchers and/or staff to develop proposals.This role will function as a partner for USCSF and USC…"
143,"Technical Artist - Tools & Pipelines, AR Platform",TikTok,"Los Angeles, CA",,"Support design team in production and remove technical roadblocks.Develop and maintain reusable systems, tools and pipelines to enhance the interactive…"
144,Marketing Enablement Manager,MarketCast,"Los Angeles, CA 90039",,"Advanced user of MS Word, PowerPoint, Google Docs/Slides; strong graphic design instincts.The ideal candidate will be an excellent writer and PowerPoint rock…"
145,"Director, Talent Acquisition",MRC,"Los Angeles, CA 90210",,"Collaborate with the SVP, HR and Head of Talent in the design and execution of diversity recruitment strategy including building diverse candidate pipeline and…"
146,Lead External Organizer - USWW,Service Employee Intl. Union,"Los Angeles, CA 90010",,"Industries and in leading the fight for social justice on issues such as health care, immigration, racial equity,.SOM E K EY JOB R ESPONSIB ILITIES."
147,"Snap Lab Product Designer, Input",Snapchat,"Los Angeles, CA 90291 (Venice area)+1 location",,A strong design portfolio showcasing examples of input and interaction design experience.Document and deliver the final design specifications to partner…
148,"Product Designer, Effects Tool",TikTok,"Los Angeles, CA",,"Execute at every stage of the design lifecycle with product managers, researchers, UX writers, and engineers to ship product experiences globally."
149,"Associate Director, Biostatistics",Johnson & Johnson,"Remote in Los Angeles, CA 90024",,Innovative statistical methodology and design experience such as Bayesian and adaptive designs or big data experience is highly preferred.
