,title,company,location,salary,summary
91,Animation Designer,Byte Dance,北京市,,Animation production of animation... animation production of H5 pages 3. Responsible for product...
92,Douyin Senior Interaction Designer-Main Framework,Byte Dance,北京市,,"products break the game 2. Work with Product owners and product... product design, Can help product..."
93,Game Creative Designer-Senior -Light Years,Byte Dance,北京市,,"aligning product distribution... effects... materials for product promotion, and do a good job..."
94,Mechanical Designer & Project Manager,Procter & Gamble,北京市,,Product Supply and Production... our existing products better... build new product... serve...
95,Interaction Designer (B end direction) - vigorous education,Byte Dance,北京市,,together with products and R&D... quality product experience 3. Have high sensitivity to product...
96,Understand Chedi Senior UI Designer-B-side experience,Byte Dance,北京市,,"B-side product design, from design strategy to design execution Provide high-quality product design..."
97,Creative Visual Designer - Life Service-Beijing,Byte Dance,北京市,,"visual work of Douyin's product operation, including brand... product, and effectively improve..."
98,UX Designer - EA,Byte Dance,北京市,,"reserve, product thinking... SaaS products) complete B-end enterprise service product design..."
99,Front - End Software Engineer - China Academy,McKinsey & Company,北京市,,"validate product features... across products, help chief instructional designer define both..."
100,"Advanced User Exp Designer,Beijing,BMS,HBT",Honeywell,北京市,,product... marketplace. You will support user experience design initiatives for product...
101,LTE/5G Baseband Software Developer,Ericsson,北京市,,designers for L3 Software (SW) Design on Ericsson 5G product... You as a SW designer will work...
102,Senior Brand Creative Designer,Byte Dance,北京市,,products for hundreds of millions of mature users to incubate and explore more new products Do...
103,Brand Designer (New Consumer Goods Direction),Byte Dance,北京市,,brand co-branding 2. Responsible for product development and packaging design 3. Responsible...
104,UI Designer (B end direction) - vigorous education,Byte Dance,北京市,,product demand formulation optimize existing design specifications and online products to form...
105,Senior UX Designer- Feishu Office Suite,Byte Dance,北京市,,product managers and product managers to provide overall solutions with high-quality product...
106,Staff Analog Engineer for PMIC,Celeno Renesas Electronics Corporation,北京市,,Work closely with layout designer for layout implementation... test & product team with chip...
107,Senior Visual Creative Designer -Strong Education,Byte Dance,北京市,,"project experience 3. Pay attention to industry product design trends, and keep an eye... learn..."
108,Senior Experience Designer/Expert - Feishu Enterprise Applic...,Byte Dance,北京市,,"application products, including... 2 , Work with product leaders and product managers to conceive..."
109,UX Designer Expert - Corporate Application - Beijing,Byte Dance,北京市,,"reserve, product thinking... SaaS products) complete B-end enterprise service product design..."
110,手机产品经理,Lenovo,北京市,,"product solutions. 4. Understand user behavior and driver designer... product marketing, product..."
111,Narrative Designer,Skillsearch Limited,北京市,,"Narrative Designer in Beijing... Narrative Designer, Narrative Design, Game Designer, Game Design..."
112,Manufacture Engineer,ASML,北京市,,field product quality track... products proto and provide related technical feedback to designer...
113,Douyin UX Designer - Data Products,Byte Dance,北京市,,"product design, familiar with Internet and mobile Internet product development process... product..."
114,Senior UX Experience Designer- Consumer Healthcare,Byte Dance,北京市,,mobile Internet platform product design 2. Independent Ability... value of 'experience designer'.
115,Senior UX Designer,Byte Dance,北京市,,"closely with product, development... users and optimize existing products. Qualifications 1. Bachelor..."
116,Understand Chedi Senior UI Designer - User Experience,Byte Dance,北京市,,high-quality product design solutions for business 3. Highly sensitive to data changes of product...
117,Overseas Senior Video Designer,Byte Dance,北京市,,"products. We help products formulate tailor-made growth plans, and use various marketing, product..."
118,Senior UX Experience Designer- Feishu Internationalization-B...,Byte Dance,北京市,,"Suite team products, including... product leaders, product managers Managers and designers work..."
119,Understand Chedi Senior UI Designer - Trading Experience,Byte Dance,北京市,,high-quality product design solutions for business 3. Highly sensitive to data changes of product...
120,Douyin Senior UI Visual Designer - Main Frame,Byte Dance,北京市,,"Participate in product demand analysis, conceive and create ideas together with product interaction..."
121,Senior UX Designer - Live Little Help,Byte Dance,北京市,,designers to join us! 1. Responsible... full-link product... smoothly with products and R&D...
122,UX Experience Designer - Small APP,Byte Dance,北京市,,iteration of product design... 3 years Mobile Internet platform product design experience 2. Have...
123,Experience Designer - Intermediate /Senior/Senior/Expert,Byte Dance,北京市,,"reserve, product thinking... products , experience in B-end enterprise service product design..."
124,3D Creative Designer - Fei Book,Byte Dance,北京市,,optimize the product operation... product... relevant personnel... market and product...
125,Senior Software developer,Ericsson,北京市,,designers for BB (baseband) Software Designer on Ericsson RAN software product... part...
126,Senior SW developer,Ericsson,北京市,,designers for BB (baseband) Software Designer on Ericsson RAN software product... part...
127,UI,IBM,北京市,,prototypes for new product ideas... UX designer or similar 2. Familiar... range of Adobe product...
128,Little Help,Byte Dance,北京市,,"docking of product information... product managers, and manage new products (product coding, product..."
129,Fashion Graphic Designer,ERHR,北京市,,"fitting and product to trend... including product development, technical design and production..."
130,Senior UX Experience Designer- Feishu Security Products,Byte Dance,北京市,,building 2B product security... product design experience... familiar with B-side products 4...
131,Byte Mall UI Senior Designer,Byte Dance,北京市,,"product demand formulation optimize existing design specifications, online product... form..."
132,Front-end R&D Engineer - Internet of Vehicles,Byte Dance,北京市,,2. Work closely... Internet of Vehicles product and designer team to complete the functional...
133,"Advanced Test Engr,Beijing,BMS,HBT",Honeywell,北京市,,Integration Test/Product Debug... product family] equipment or other [industry] product... plus...
134,Senior UX Experience Designer -Feishu Backstage-Beijing,Byte Dance,北京市,,product managers and product... product experience 3. Have high sensitivity to changes in product...
135,Senior Field Applications Engineer,e-Infochips,北京市,,company product line- Altera... product presentation to customer for company products. What We...
136,UX Designer - Feishu Manpower Suite,Byte Dance,北京市,,"Suite team products, including... 2. Work with product leaders, product managers, and designer..."
137,Senior Heavy Woven Designer - womenswear,ERHR,北京市,,"Woven Designer, ONLY Work location: Beijing, China We are recruiting a Senior Heavy Woven Designer..."
138,Material Merchandiser,Byte Dance,北京市,,1. Cooperation The designer... main material products and records Product maintenance and after...
139,Senior UX Designer- Enterprise Applications,Byte Dance,北京市,,"2. Work... product manager , Product managers conceive ideas... high-quality product experience 3..."
140,Senior UX Designer- Feishu Manpower Kit,Byte Dance,北京市,,engineering products (including... experience 2... product owner and product manager conceive...
141,人事行政经理,北京富邦融信国际贸易有限公司,北京市 朝阳区,"月薪15,000 - 20,000元","Moreover, the uniqueness of product marketing boosts our... Tom? German-born designer Thomas..."
142,Senior UX Experience Designer - Enterprise Applications,Byte Dance,北京市,,application products (including... 2. And product The person in charge... product manager...
143,Sales Associate 店铺销售 - AlexanderWang,亚历山大王(上海)商贸有限公司,北京市 朝阳区,,Designer... Year and Accessory Designer... Year... Council of Fashion Designer...
144,Senior Knitwear Designer,ERHR,北京市,,"fitting and product to trend... including product development, technical design and production..."
145,Work Experience Student - Signal Integrity,ANSYS,北京市,,products to model and simulate performance of engineered product... HFSS/SIwave/Designer. Currently...
146,5G Baseband Software Developer,Ericsson India Global Services Private Limited,北京市,,looking for designers for BB (baseband) Software Designer on Ericsson RAN software products. As part...
147,Senior UX Experience Designer- Feishu Security-Beijing,Byte Dance,北京市,,building 2B product security... product design experience... familiar with B-side products 4...
148,Mechanical Engineer,ABB,北京市,,"production issue Designing new scheme according... market requirements, extend product functions..."
149,平台运营经理,北京富邦融信国际贸易有限公司,北京市 朝阳区,"月薪15,000 - 20,000元","Moreover, the uniqueness of product marketing boosts our... Tom? German-born designer Thomas..."
