,title,company,location,salary,summary
19,newSoftware Engineering Associate - AI Research Technology,"JPMorgan Chase Bank, N.A.",London,,"Extensive programming skills in Python, Java or C++.Expertise in one or more specialized areas; e.g., deep learning (DL), reinforcement learning (RL), planning…"
20,"Software Development Manager, Alexa AI Information",Evi Technologies Limited,London,,"Competent in a development language (e.g. Java).Degree in Computer Science, Engineering or a related Technical field.5+ years of people management experience."
21,"Software Development Engineer, Alexa AI Information",Evi Technologies Limited,London,,"Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design.Work closely with science and product."
22,"Senior Manager, Customer Service Transformation Specialist,...",Deloitte,London,,"Relevant experience or relevant management experience, in at least two of the following: Developing and designing customer service journeys and digital…"
23,newSoftware Engineer,PwC,London,,Exposure to other programming languages (such as Java).Experience working with data pipelining technology (using technologies such as Beam or Kafka).
24,Applied AI/ML Engineer - Associate,"JPMorgan Chase Bank, N.A.",London,,Masters degree in a quantitative or computational discipline.Collaborate with software engineering team to design and deploy Machine Learning services that can…
25,newCatastrophe Risk Consultant,Extreme Event Solutions,London,,"As a member of Extreme Event Solutions consulting and client services team based in London, you will provide services to our London and international insurance…"
26,Product Manager,PwC,London,,"Designing, measuring, and analysing factors that may have an impact on your product or service including seeking opportunities."
27,"Machine Learning Scientist, Alexa AI Knowledge - London",Evi Technologies Limited,London,,"PhD with specialization in machine learning, natural language processing or computer vision.Experience programming in Java, C++, Python or related language."
28,"Research Engineer, Text-to-Speech and Evaluation",Google,London,,"Master's degree in Computer Science, a related field, or equivalent practical experience.PhD in Computer Science, Psychology, Linguistics, or a related subject…"
29,AI Researcher (Fairness) - Executive Director / Vice Preside...,"JPMorgan Chase Bank, N.A.",London,,"Masters degree or PhD with relevant work experience in Computer Science, Statistics, Engineering or related fields.Morgan but also to the broader AI community."
30,Data Engineering Lead,Boston Hale,London,,"You have implemented or worked with a data orchestration framework.You're experienced with modern, cloud-based architectures and APIs, and may even have worked…"
31,Data Scientist (Associate or VP) - Applied AI for Global Tec...,"JPMorgan Chase Bank, N.A.",London,,"Expertise as a generalist and specialization in one of the following machine learning and statistical learning frameworks such as: classification, regression,…"
32,Global Director – Professional Services Applications & Platf...,Arcadis,London,,"Bachelor’s degree or equivalent in architecture, engineering, computer science, business, or related discipline.Experience in driving strategic initiatives."
33,"newSenior Service Now Developer, TC",PwC,London,,Good understanding of web service architecture.How inbound and outbound web services (specifically REST) work within ServiceNow.
34,Applied AI Lead VP - Cross Functional,"JPMorgan Chase Bank, N.A.",London,,Experience with sophisticated statistical or econometrical models.Experience working in software development and adept at using the command line or Linux.
35,Lead UX Designer,EPAM Systems,London,,"Experience working with other interface paradigms including voice and conversational interfaces.At least 8 years’ experience with a focus on UX, ideally in an…"
36,Principal Product Manager – Language Weaver,RWS,London W2,,"2+ years of prior experience working with ML/NLP and/or BigData technologies.Bachelor’s Degree in Computer Science, Information Technology, or other relevant…"
37,Machine Learning Engineer,CGI,London,,"Alongside a competitive salary, we offer you our share scheme (3% + 3% matching) making you a member not just an employee."
38,Data Scientist,Red Sift,London W1F,,Experience working in real projects with natural language processing.Investigating the state-of-the-art methods in natural language processing (NLP) and…
39,Business Analyst,IQVIA,London,,(Prior clinical experience and/or heath data experience is a plus).Healthcare / Clinical Experience (Optional): Already familiar or eager to learn the Pharma…
40,Senior UX Designer,EPAM Systems,London,,"Experience working with other interface paradigms including voice and conversational interfaces.At least 5 years’ experience, ideally within agency or broad…"
41,Data Science Analyst,Diageo,London,,"Strong programming skills in languages such as Python, R.3-5 years experience & knowledge in Data Science or Machine Learning Algorithms."
42,newData Science Consultant - Artificial Intelligence Advisory,PwC,London,,Exposure to business or financial modelling.Industry Experience in one of our target sectors (e.g. Financial services).
43,Data Scientist Lead,EDF Trading,London,,Previous experience working within energy trading or capital markets or financial institutions.Demonstrated experience in data science languages and tools (in…
44,Marketing Managers,Pangaea Data,London,,Oversees current offerings and comes up with initiatives for new products or services.Works within the department budget to develop cost-effective marketing…
45,"Consultant/Senior Consultant, Data Scientist, Energy Resourc...",Deloitte,London,,Cloud Architecture or Engineering experience with emphasis on data and analytics services.Managing or developing relationships with key client stakeholders and…
46,"Senior Manager, Contact Centre Technologist, Deloitte Digita...",Deloitte,London,,"Experience in designing new (or transforming existing) customer journeys, either in marketing, sales or service, inbound or outbound, automated or human."
47,"Senior Manager, Content Design",Expedia Group,London EC1V,,"3+ years of experience as a manager in content design and/or UX content strategy on a UX or product design team, or equivalent experience leading others toward…"
48,newNLG Developer (Automation) UK,Fitch Group,London,,Join Emerging Technology team to implement natural language projects and scale out production of financial reporting.
49,Data Science Consultant,Capgemini Invent,London,,"Strong foundation in statistical modelling, natural language processing, time-series analysis, spatial analysis, and mathematical modelling methodologies."
50,AI Researcher - London,"JPMorgan Chase Bank, N.A.",London,,"Programming skills in Python, Java or C++.Strong expertise in one or more specialized areas; e.g., deep learning (DL), Reinforcement learning (RL), planning,…"
51,Research Associate (Meteorological / Climate data / Client f...,Extreme Event Solutions,London,,"Ability to code in languages such as SQL, R, Python will be beneficial.Prior experience in the visualisation and communication of risk e.g. via animations,…"
52,"(Senior) Consultant – Emerging Solutions (AI, Advanced Analy...",UBS,London,,Ideally 3-5+ years’ experience in delivering digital transformation projects preferably in a leading consultancy or an in-house consulting team in a large…
53,"Technical Account Manager, UK",Labelbox,London,,"Development experience in one or more of the following languages is a plus: Javascript, Go, Node, or similar.Continuously learn and improve skills in software,…"
54,(Senior) Data Science Consultant – Emerging Solutions (AI/ML...,UBS,London,,Academic degree and/or professional qualification in data science or similar subject.Ideally 2+ years’ experience in delivering data science projects…
55,Technical Product Manager,"JPMorgan Chase Bank, N.A.",London,,Basic understanding of AI/ML concepts through experience or coursework.Technical background or familiarity working with engineers towards building products is…
56,Client Partner,Aera Technology,London,,"Meet or exceed new ACV and customer revenue targets.We'll also consider individuals with: 5+ years as an industry practitioner, followed by 5+ years of Sales…"
57,newMachine Learning Engineer - ASR / Automatic Speech Recogniti...,Zoom,Remote in London WC1V,,"Experience with one or more of the following: Natural Language Processing, text understanding, classification, ranking systems or similar."
58,Frontend Developer,Spixii,London,,Impactful - We improve insurance services to better protect customers.Experience & background as a designer is a plus.Knowledge of Python and SASS is a plus.
59,newC12 Data Scientist,Citi,London,,"Qualification in Computer Science, Maths, Analytical or Technical discipline is required.Candidate must have several years of experience in Scala, Spark,…"
60,"newSenior Mendix Developer, TC",PwC,London,,Experience as a designer or front-end developer.Mendix Rapid or Advanced Developer certification.Knowledge in object oriented or model driven development.
61,"Data Science Consultant, TC",PwC,London,,Develop natural language processing models to identify climate change disclosures in annual reports for a major regulatory body.
62,DevOps Engineers,Kaluza,London,"£62,500 - £91,500 a year","Experience in scripting languages and automation practices.Progressive leave policies with no qualifying service periods, including 26 weeks full pay if you…"
63,Experienced Quantitative Researcher,BNP Paribas,London,,"Master or PhD degree qualification in mathematics, statistics, physics, engineering or finance/econometrics.Master degree or PhD qualification from a top tier…"
64,Machine Learning Scientist Intern - Masters/PhD,Expedia Group,London EC1V,,"Must-have: Python and/or Scala, SQL.Knowledge and experience in one or more database technologies, including SQL and other relational databases, no-SQL, and…"
65,Senior Data Engineer,Deltabase,London,"£45,000 - £65,499 a year","Proficiency in another object-oriented programming language and / or scripting language i.e.Data de-duplication with textual data, fuzzy matching and natural…"
66,"Senior Business Development Manager, AI/ML Frameworks",AWS EMEA SARL (UK Branch),London,,"Business and/or technical degree required.MBA or equivalent relevant business experience.In this role, you will work closely with customers to understand the…"
67,"Director of Product, Text Analytics",LSEG (London Stock Exchange Group),London,,"Major advances in natural language processing, “NLP”, achieved due to increases in processing power, data availability, open source and new techniques enable…"
68,Senior Knowledge Graph Researcher,Samsung Electronics,Hybrid remote in Staines-upon-Thames,,"Experience with natural language processing methods.Programming proficiency in Java and/or Python.A PhD or equivalent experience in Computer Science,…"
69,Lead Data Scientist,CogX,Hybrid remote in London W1B,"£120,000 - £150,000 a year","Experience of research or innovative product development using natural language processing.MSc or PhD in Computer Science, 5+ years of experience, Mathematics…"
70,(Senior) Project Manager / Team Lead – Emerging Solutions (A...,UBS,London,,Actively drive the development and expansion of Emerging Solutions and its service offerings to align with the business needs of today and the future.
71,"Sr. Product Manager Tech, Alexa Shopping Tech",Amazon Dev Centre (London) Ltd,London,,"Experience with Machine Learning, natural language or voice-based products (not mandatory).Experience in technical product management, program management or…"
72,"Senior Manager, Sales Transformation Specialist, Deloitte Di...",Deloitte,London,,"Relevant experience or relevant management experience, in at least two of the following: Developing and designing customer service journeys and digital…"
73,"Sr. SDM, Alexa Visual Intelligence",Amazon Dev Centre (London) Ltd,London,,MBA or Master’s degree.Bachelor’s degree or higher with a technical discipline.Drive dialog with engineering teams and program management across multiple…
74,newSenior Technical Project Manager - Data Analytics Technology,"JPMorgan Chase Bank, N.A.",London,,Basic understanding of Enterprise technology at scale and/or AI/ML concepts through experience or coursework.7+ years of project management experience building…
75,Business Critical Support Engineer,Smarsh,London EC1A,,"Bachelor’s Degree or higher in in Software Engineering, Computer Science, or related field.Provide consultation and training services as contracted by…"
76,NLP Research Engineer,KPMG,London,,"BSc (ideally MSc or PhD) in Computer Science, Statistics, Engineering or similar technical field.3+ years of experience in AI, data science, data engineering…"
77,Full Stack Web Developer,Pangaea Data,London,,The company’s product has demonstrated that it is able to find the right patient cohorts at 50x speed and 30% higher accuracy when compared to alternative…
78,ML Engineer,Sky,Hybrid remote in Isleworth,,"Use speech recognition, natural language processing and computer vision techniques to explore large unstructured datasets and train machine learning models for…"
79,Solutions Architect,Pangaea Data,London,,"With university qualification (Bachelors or Masters or Doctorate) who have completed at least three years of university study in Computer Science, Medical…"
80,Senior Product Designer,Oxygen Digital Recruitment,London,,"At least 5 years’ experience in product design ideally within SaaS or even better AI / NLP driven products.Work closely with various teams, stakeholders, and…"
81,Backend Python Engineer,Client Server,London,,"Degree educated in Computer Science or similar (2:1 and above).A typical day for you might include keeping up to date with the latest technology trends,…"
82,"Technology, Media & Telecommunications (TMT), Senior Manager...",Deloitte,Remote in London,,"Experience in designing new (or transforming existing) customer journeys, either in marketing, sales or service, inbound or outbound, automated or human."
83,"Technical Implementation, Senior Consultant, Charles River D...",State Street,London,,"Exposure to working in Financial services; front- or middle-office, or fund management business areas ideal.Provide technical consultancy services for systems…"
84,Solutions Engineer UK (Backend Specialist),Squirro,London,,Unstructured data on a previous project or role.Other languages are welcome (e.g. German).Experience working with application development using micro-services…
85,"Knowledge Engineer with Arabic, Alexa AI, Alexa AI",Evi Technologies Limited,London,,"Bachelor’s degree (or equivalent), in a quantitative or analytical field.Identify new content opportunities and fill gaps in Alexa’s capabilities by localizing…"
86,"newSenior Salesforce Developer, TC",PwC,London,,Salesforce Administrator and/or Developer Certified.Did you know PwC offer flexible contract arrangements as well as contingent work (ie temporary or day rate…
87,Senior Engineer,Samsung Electronics,Hybrid remote in Staines-upon-Thames,,"Bachelor or higher degree in Computer Science, Electronics, Natural Science, Mathematics, Engineering or a related discipline."
88,NLP Engineer,Oxygen Digital Recruitment,Remote in London,,"Familiarity with AWS cloud services (e.g. SageMaker, API Gateway).Completing / recently completed a graduate-level degree in computer science or a related…"
89,"Software Development Engineer, Text-To-Speech Voices & Langu...",Evi Technologies Limited,London,,"Knowledge of speech technologies and natural language processing.Taking a proactive approach to repeatable tasks, looking for ways to replace them with self…"
90,Manager - Full stack engineer,EY,London E14,,"Programming languages (pref Java 8 onwards) and developing REST services using Spring boot, node.Js.A natural technical pilot that is proficient in explaining…"
91,"Senior UX Designer, Alexa Shopping",Amazon Dev Centre (London) Ltd,London,,"A bachelor's degree in design, interaction or a related UX degree, or commensurate industry experience.Experience designing multimodal product experience, and…"
92,"Manager, Artificial Intelligence, Data Risk Analytics, Risk...",Deloitte,London,,Or equivalent and/or relevant professional qualification and/or significant relevant consulting/industry expertise.Cloud-based architecture and deployment;
93,"Technology Consultant, EMEA",Wunderman Thompson,London,,"Bachelor's degree or equivalent (Computer science, Computer technology, Information systems or similar).If not GCP certified, you will need to be AWS or Azure…"
94,Senior Java Backend Engineer - Bitpanda Pro,Bitpanda,Remote in London,,"Design and develop scalable, resilient, message-driven services using Java programming language.Nice to have: experience integrating third party payment and /…"
95,Appian Architect,KPMG,London,,"Already have, or be eligible for, SC Clearance.Experience with cognitive services integrations (Azure, Google, IBM).Service Line: Tech Digital Lighthouse."
96,Manager - Machine Learning Engineer,EY,London E14,,Overall minimum 10+ years of Overall relevant experience with 1-2 years of experience as Lead Data Scientist or Manager Data Science in consulting or any other…
97,Forward-deployed Lead Data Engineer,Boston Consulting Group,London,,Masters degree or PhD in computer science (or in a highly related area).Previous consulting experience and/or strong leadership positions.
98,Cloud Engineer/AWS & .Net,Prism Digital,Temporarily Remote in London,,"Experience building things with a variety of AWS services - EC2 and Lambda most important.You will be equiped with a high-spec laptop you start, with a choice…"
99,"Manager, Machine Learning Architect, AI & Data, Consulting,...",Deloitte,Remote in London,,Familiarity with Kubeflow or mlflow.Familiarity with the latest Natural Language Processing or Computer Vision related algorithms.
100,"Senior Machine Learning Scientist, Alexa AI Knowledge - Lond...",Evi Technologies Limited,London,,"PhD with specialization in machine learning, natural language processing or computer vision.Experience programming in Java, C++, Python or related language."
101,Senior Consultant - Machine Learning Engineer,EY,London E14,,"Js/Java or web technologies will be added advantage.2+ years professional experience in software development in languages like Python, spark."
102,Senior Software Development Engineer (Amazon Text-to-speech)...,Evi Technologies Limited,London,,"Knowledge of speech technologies and natural language processing.Proficiency one or more modern programming language (Java, C/C++, C#)."
103,Senior AI Software Engineer,"JPMorgan Chase Bank, N.A.",London,,"Extensive programming skills in Python, Java or C++.Expertise in one or more specialized areas; e.g., deep learning (DL), reinforcement learning (RL), planning…"
104,DevOps Engineer,ADLIB,London,,"By teaching machines to understand natural language and hold human-level conversations, they help businesses to transform their customer experience, create…"
105,Data Science Manager,KPMG,London,,"BSc (ideally MSc or PhD) in Computer Science, Statistics, Engineering or similar technical field.5+ years of experience in AI, data science, data engineering…"
106,Senior PR Manager – EMEARC,Wood Mackenzie,London,,"Extensive PR experience within a B2B professional services environment, PR agency or working client-side.Proven experience as a PR manager or similar."
107,Senior MLOps Engineer,EPAM Systems,London,,"Use MLOps tools to validate, deploy and monitor models for example AzureML or MLflow or similar.You are a natural problem-solver who can navigate between…"
108,Global Technology Director - Key &Local Engineering Applicat...,Arcadis,London,,"Bachelor’s degree or equivalent in architecture, civil engineering, computer science, business, or related discipline."
109,"Senior Applied Research Scientist, NLP",Thomson Reuters,London E14,,Extensive academic or industry experience building ML or NLP systems with the demonstrated ability to translate cutting edge research into working applications.
110,Software Developer Python,Client Server,London,,"Degree educated in Computer Science or similar (2:1 and above).A typical day for you might include keeping up to date with the latest technology trends,…"
111,Data Science Consultant - Associate / Senior Associate,Apollo Solutions,London,,"Industry Experience in one of our target sectors (e.g. Financial services).Strong academic excellence in a computer science, business,Â and/or analytics…"
112,"Domain Architect London, United Kingdom Information Technolo...",Philip Morris International,London,,"Enterprise Architecture Tools such as Archimate, Orbus or LeanIX.Experience with SCRUM and SAFe methodology and/or following an agile approach."
113,"Senior Data Architect London, United Kingdom Information Tec...",Philip Morris International,London,,Solid understanding of one or more modern programming languages used in machine learning and deep learning APIs such as Python or Java.
114,Assistant Manager - Data Scientist (D grade),KPMG,London,,"BSc (ideally MSc or PhD) in Computer Science, Statistics, Engineering or similar technical field.3+ years of experience in AI, data science, data engineering…"
115,Digital Audit - Data Scientist Senior Associate,PwC,London,,"PhD/Post Doc or experience of Degree in Computer science, Machine learning or Data science.Experience of working cloud services for e.g Microsoft Azure, Google…"
116,newSenior Data Scientist,GSK,Brentford,,"Have a practical understanding of machine learning, Deep Learning and natural language understanding/processing or speech recognition."
117,newSenior ML Engineer,GSK,Brentford,,"Knowledge of productionising machine learning, Deep Learning and natural language understanding/processing models."
118,Senior Software Engineer - Machine Learning - TR Labs,Thomson Reuters,London E14,,"Extensive software engineering experience, ideally in the context of machine learning and natural language processing."
119,Conversation Designer,Flo Health,Hybrid remote in London,,Creating/optimising Health Assistant dialogues and any embedded content that solves a user problem or need.Working with the Product Manager and Content Lead to…
120,Staff Product Designer,Intercom,London,,Work closely with other product designers on the team to support them as they clarify the problem they are solving and define the best solution for that problem…
121,CTO,Provar Testing,Remote in London,,"A minimum of a bachelor's degree in computer science (or similar), or equivalent experience.Competence with multiple programming languages, including Java and…"
122,Business Development Representative,Yext,London,,BA/BS degree or similar college level education.1+ years in the BDR function or relevant work experience.Research accounts and contacts to develop compelling…
123,Technical Content Designer (Technical Writer),Anaplan,London,,Working with enterprise business planning or financial data.3 days of paid leave every year to help support a charity or cause of your choice.
124,Project Manager (UK Based),conversationHEALTH,Remote in London,,"Bachelor’s degree in engineering, computer science or related field, or equivalent work experience.You will be working closely with Client Success directors to…"
125,Project Manager - Remote Europe,Typeform,Remote in London,,Experience in managing designers and other creatives.Forecast resourcing needs and identify over or under capacity.Experience working in agile environments.
126,SENIOR UX DESIGNER,Rehabstudio,Temporarily Remote in London E1,,"Experience designing for conversational interfaces.Creating user journey maps, service blueprints, reports.This is a key role within the business and you will…"
127,Business Development Director,Nexus Frontier Tech,London E1W,,Experience selling AI or automation solutions.Nexus Frontier Tech makes AI easy for organisations by using natural language processing to transform idle…
128,Account Executive,Affinity,London,,"Selling to financial services companies such as VC, CVC, and PE.In this role, you'll be responsible for building and closing a pipeline of net new accounts in…"
129,Associate Customer Success Manager,ThoughtSpot,Remote in London,,"You strive to provide excellent user experiences and service to our customers.Experience in a software company, an applications vendor, SaaS, or Data Analytics…"
130,Software Engineer,Yext,London,,"BS or above in Computer Science, a related field, or similar college level education.Our team includes Project Management, Creative, and Software Engineering…"
131,Software Engineering Manager (Engage),Intercom,London,,"We build solutions for conversational marketing, conversational support and conversational engagement through our business messenger, management tools and…"
132,Staff Engineer,Tractable,London,,Kubernetes and Docker to schedule and run our services.Working in a cross-functional team supporting the design and development of our bleeding edge platform…
133,Business Analyst & Change Manager,Intent HQ,London SW1Y,,Experience working with JIRA or similar tools.26 days holiday (increasing with service).Proficiency in Excel or other data processing and analytics tools.
134,Senior Account Manager,Nexus Frontier Tech,London E1W,,MBA or relevant business qualification.Outstanding written and conversational skills.Deep understanding of the financial services sector.
135,Senior Design Manager,Intercom,Remote in London,,"Helping to shape the future vision of products and driving strategic design work in exciting areas, such as conversational design, messengers, machine learning…"
136,Engineering Manager,Tractable,Temporarily Remote in London,,Someone with one or more years of experience managing Engineers.Strong backend programming skills (ideally fullstack) in any OO language.
137,Enterprise Account Executive,Eigen Technologies,London,,"Incorporate customer perspective, drivers, and product/service relevancy to deliver persuasive client presentations.Experience managing complex sales cycles."
138,Sales Engineer,ThoughtSpot,Remote in London,,"Experience with BI tools such as MicroStrategy, Tableau, Looker or similar.With ThoughtSpot's developer-friendly platform, customers can also embed consumer…"
139,Senior Software Engineer,Tractable Global,London,,Strong backend skills (in any object oriented language).This system will sit on top of our existing infrastructure and will provide a platform through which…
140,Senior Sales Engineer,Yext,London,,BA/BS degree required or similar college level education; MBA a plus.Sales and/or pre-sales experience with SaaS/Cloud products; experience in a marketing…
141,"Senior Client Success Manager, Enterprise",Yext,London,,"BA/BS degree or similar college level education.Blend of consulting, search, technological and/or display experience."
142,Senior Recruiter,Yext,London,,"BA/BS degree or similar college level education; in lieu of degree, ideally 5 years relevant work experience.Excellent verbal and written communication skills."
143,Amazon Connect Lead Developer,Uniting People,London,,"Well versed with AWS platform and technology services.Need to have some project management skills, or have led a team in the past and managed different…"
144,Software Engineer,Yepic AI,London W1K,,Experience with Celery or other job orchestration systems.Experience of using various database platforms (SQL or NoSQL).2+ year REST API experience.
145,"Software Engineer, Customer Engineering",Tractable,London,,Excellent coding skills using mainly object oriented programming languages (preferably Python and/or Typescript).Skills/experience we're looking for:
146,Senior Tools Backend Engineer (Remote - Europe),Typeform,Remote in London,,You have several years of professional experience as a Backend or Full Stack Engineer.You will report to Engineering Manager - Corporate.
147,Lead Data Engineer,Faethm,London WC2R,,You may have exposure to natural language processing models like BERT or graph convolution networks.Confident working with a range of cloud services on AWS and…
148,"Principal Delivery Manager, EMEA",Tractable,London,,"7+ years years experience in managing cloud-based or hybrid software implementation projects, ideally in a vendor or consultancy."
149,AWS Solution Architect with Amazon Connect,Tata Consultancy Services (TCS),London,,Well versed with AWS platform and technology services.Accountable for ensuring solution designs are aligned to enterprise architecture standards and principles…
