,title,company,location,salary,summary
32,Digital Data Analyst,Sligro,Postcode 5466 in Veghel,,Je zoekt de samenwerking op met verschillende data analisten en onze data scientist om nog betere klant-inzichten te realiseren;
33,Machine Learning Engineer,Floryn B.V.,Thuiswerken in Postcode 5211 in Den Bosch,,MLOps to perform data transformations and model training.Build and deploy predictive models trained on the financial data of our customers.
34,Senior Data Scientist & Analytics Translator,DEMCON,Eindhoven,,"As a data scientist, you actively contribute to the current and future applications of Artificial Intelligence."
35,WEB DATA ENGINEER (M/W/D),Canyon Bicycles,Eindhoven,,"Du wirst zu einem strategischen Partner für Führungskräfte von Canyon und arbeitest an Daten für verschiedene Abteilungen wie Marketing, Sales, Business…"
36,Scientist Lab Operations,MSD,Oss,,"Creating predictive models using digitalized operational data.Hands on experience in digitalization and data visualization, statistical methods (DOE,…"
37,Research Scientist - Light Sources,ASML,Veldhoven+1 plaats,,"Your job will be to invent and investigate promising concepts for light sources, both experimentally, through detailed data analysis and modeling, and…"
38,Data Scientist 40 uur,Sawiday,Rosmalen,,Assortiment verbeteren op basis van onze data.Door het toepassen van voorspellende data-mining technieken kan je voorspellingen en beslissingen maken ten…
39,Sr. Consultant Data Science,CQM,Eindhoven,,Uitdagingen op het allerhoogste data science niveau.Wij bieden jou het allerhoogste niveau dat je in data science kunt bereiken.
40,Senior Business Analist,Rabobank,Postcode 5612 in Eindhoven,€3.770 - €5.384 per maand,"Business analisten, BI consultants en data scientists.Kortom je bent een gedreven persoonlijkheid met een passie voor mens, data en informatietechniek."
41,Senior Materials Scientist,ASML,Veldhoven,,"Document and present the data.To strengthen the materials science competence, ASML Research is looking for an inorganic/hybrid materials scientist who can add…"
42,Data Engineer,De Volksbank,Den Bosch,€2.870 - €4.415 per maand,Of je bouwt mee aan de overgang naar een cloud-native data science approach!Tijdens de stand-up spreek je voornamelijk vijf andere engineers en een PO waarmee…
43,Study Manager Clinical Research,Philips,Eindhoven,,"Minimum of 5 years of research experience in a relevant medical device technology research field, including experience in conducting data studies, market…"
44,Regional Chemistry Consultancy & Audit Senior Scientist,MARS,Postcode 5460 in Veghel,,"Provides consultancy support to regional stakeholders (e.g., Factories, Product Development, Global Innovation Centers, SQA), with experimental design and data…"
45,Senior BI Consultant,Rabobank,Postcode 5612 in Eindhoven,€3.770 - €5.384 per maand,"Het team bestaat uit business analisten, BI consultants en data scientists.Verwerken, opschonen, interpreteren en visualiseren van grote hoeveelheden data."
46,Projectmanager Research & Development,IKNL,Eindhoven,,"Kennis van organisatie, bedrijfsprocessen, data en IT.32-36 uur per week *.Deze projecten variëren van IT, zoals productontwikkeling, tot organisatie en…"
47,Data Science Consultant,Squadra Machine Learning Company,Oss,,"Binnen deze positie vul jij een cruciale rol in bij het overbruggen van de technische expertise van Data scientists en de operationele, praktische aspecten van…"
48,Data Engineer,De Volksbank,Den Bosch,€2.870 - €4.415 per maand,Of je bouwt mee aan de overgang naar een cloud-native data science approach!Tijdens de stand-up spreek je voornamelijk vijf andere engineers en een PO waarmee…
49,Machine Learning Engineer,Floryn B.V.,Thuiswerken in Postcode 5211 in Den Bosch,,MLOps to perform data transformations and model training.Build and deploy predictive models trained on the financial data of our customers.
50,Data and Machine Learning Solutions Architect,Baker McKenzie,America,,"The Data and Machine Learning Solutions Architect will provide technical leadership and mentorship for a team of engineers, data scientists, and analysts while…"
51,Data Engineer,IXT,Uden,,"Experience in building data warehouses and data lakes;Retrieve, collect and structure data and meta-data from sources as ERP, CRM, market data, social media;"
52,nieuwErvaren Data Engineer | omgeving Eindhoven,Veldsink Groep BV,Nuenen,,"Het ontwerpen, verzamelen en transformeren van data;Je hebt kennis van data extractie en transformatie tools;Het ontwerpen en ontwikkelen van datasets;"
53,Digital propositions lead in Personal Health,Philips,Thuiswerken in Eindhoven,,"Lead, shape and implement digital propositions in Personal Health from seed phase to MVP products launch, with a multi-disciplinary team of data scientists,…"
54,WEB DATA ENGINEER (M/W/D),Canyon Bicycles,Eindhoven,,"Du wirst zu einem strategischen Partner für Führungskräfte von Canyon und arbeitest an Daten für verschiedene Abteilungen wie Marketing, Sales, Business…"
55,Junior software developer,Driessen,Hybrid remote in Postcode 5708 in Helmond,€31.000 - €45.000 per jaar,"Met onze software faciliteren we het arbeidsverloop van onze flexibele medewerkers (uitzendkrachten).Na elke sprint volgt een release, die gaat zoveel mogelijk…"
56,Junior Cloud Engineer,NXP Semiconductors,Thuiswerken in Eindhoven,,"Supporting and setting up global Cloud solutions to enable Machine-Learning, AI, and Edge Computing for NXP business lines and IT."
57,Senior Researcher on Knowledge Representation and Reasoning,ASML,Veldhoven,,"You will interact with your peer data scientists and experts from other disciplines, and build relations with relevant academic research institutes."
58,Scientist Lab Operations,MSD,Oss,,"Creating predictive models using digitalized operational data.Hands on experience in digitalization and data visualization, statistical methods (DOE,…"
59,Frontend developer,Vanderlande Industries,Veghel,,"Work with data scientists on challenging topics such as process mining and predictive maintenance.Experience developing online applications, especially those…"
60,Data Scientist,Trinamics,Postcode 5643 in Eindhoven+1 plaats,,Expert op het gebied van de data analyse.Visualiseren van de data met behulp van Power BI/Tableau.Het samenvoegen en analyseren van data uit diverse bronnen …
61,Senior Materials Scientist,ASML,Veldhoven,,"Document and present the data.To strengthen the materials science competence, ASML Research is looking for an inorganic/hybrid materials scientist who can add…"
62,Data Scientist,Vion Food,Boxtel,,Inrichten van data beheers processen;Inrichten van data verzamel processen;Beheren van productie en planning gerelateerde data;
63,Associate / Full Professor of Theoretical Biophysics and Mac...,Radboud Universiteit,Postcode 6525 in Nijmegen,€5.864 - €8.539 per maand,"As a Professor, you will perform leading research and teach students in the area of theoretical biophysics and physics-based machine learning, to strengthen the…"
64,.NET Developer,Centric,Son,€2.600 - €4.300 per maand,NET help je aansprekende klanten in jouw woonregio (max 1 uur reistijd) bij het ontwikkelen van hoogwaardige .NET-applicaties.
65,Data Engineer,Yacht,Postcode 5462 in Veghel,,"As a data engineer you will work in the Predictive Maintenance team consisting of data engineers, data scientists, front- and backend developers, testers, a…"
66,"Data ML Engineer, Infrastructure",Baker McKenzie,America,,"The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data…"
67,Technical Consultant,Zilliant,America,,"The successful candidate should be knowledgeable about data modeling, data analysis techniques, data quality and system integration (cloud, on-premise & hybrid)…"
68,Senior Software Engineer Image Acquisition and Detection (x2...,Thermo Fisher Scientific,Eindhoven,,This helps scientists to make scientific breakthroughs in material research.5+ years’ experience in development of high-performance control and data processing…
69,BI Business Analyst,Xerox,Venlo,,Manage data content and improvements to harmonized data set;Knowledge on big data storage technologies;This role is accountable for creating and maintaining…
70,Email Marketing Manager - NA,Pyramid Analytics,America,,"Everyone from business operations managers and analysts to the most advanced data scientists get real-time, self-service access to reliable data from any domain…"
71,Junior Data Analist,Breinstein Detachering,Roermond,€2.700 per maand,"Tijdens dit tweejarige traject ontwikkel jij je tot volwaardig professional in data analytics, business analytics en data science."
72,Cyber Defense - Machine Learning Engineer,ASML,Veldhoven,,"Experience with building data pipelines in getting the data required to build and evaluate ML models, using tools like scikit-learn or other distributed data…"
73,Postdoctoral Researcher in Sensorimotor Psychophysics (0.8 -...,Radboud Universiteit,Postcode 6525 in Nijmegen,€2.846 - €4.490 per maand,"You have experience with computational modelling, machine learning, and quantitative data analysis.Then join the world-renowned Donders Institute as a…"
74,BI Consultant,Centric,Son+1 plaats,€3.200 - €5.000 per maand,Als BI /DWH professional sta je grote klanten in of in de omgeving van je woonplaats (max 1 uur reistijd) terzijde bij het verzorgen van managementinformatie en…
75,Technical Consultant,Zilliant,America,,"The successful candidate should be knowledgeable about data modeling, data analysis techniques, data quality and system integration (cloud, on-premise & hybrid)…"
76,Team Lead Data engineer (Azure),StarApple,Postcode 5223 in Den Bosch,€4.500 - €6.500 per maand,Naast hun succesvolle data science tak gaan zij namelijk ook een data engineering tak opzetten.Ten minste 4 jaar ervaring als data engineer.
77,Lead Developer .NET,Centric,Son,€4.000 - €4.300 per maand,NET ben je verantwoordelijk voor het opzetten van de technische oplossingsrichtingen.Hiervoor combineer je jouw expertise op het vlak van .
78,BI Consultant,Centric,Son+1 plaats,€3.200 - €5.000 per maand,Als BI /DWH professional sta je grote klanten in of in de omgeving van je woonplaats (max 1 uur reistijd) terzijde bij het verzorgen van managementinformatie en…
79,"nieuwScientist, Structural Biology",Ambagon Therapeutics,Postcode 5612 in Eindhoven,,As (Senior) Scientist Structural Biology you will be responsible for the crystallography of binary and ternary complexes of 14-3-3 proteins with their partner…
80,nieuwData Scientist (38 uur),My Jewellery,Postcode 5222 in Den Bosch,,Je gaat grote hoeveelheden (historische) data verwerken uit verschillende bronnen om deze om te zetten naar bruikbare voorspelling door de data te extrapoleren;
81,Junior (Behavioural) Data Scientist,GoodHabitz,Eindhoven,,"You’re responsible for managing normative data.You design new ways to present data in assessment reports.You’re into programming, data, and statistics."
82,Data Scientist - Eindhoven,Pellaton Stars,Thuiswerken in Eindhoven,,Minimaal 1 jaar relevante werkervaring in data analyse / data mining / data kwaliteit / data management / data modelleren met gebruik van tools / reporting /…
83,Data Engineer (0.8 - 1.0 fte),TU Eindhoven,Eindhoven,,"Building and safeguarding data pipelines, ingesting and transforming a variety of data sources, and securely transporting data to the customer."
84,nieuwDevOps Engineer - Research Data Management Lab,TU Eindhoven,Eindhoven,,"(i.e. from data acquisition, analysis and collaboration, to archiving).Scientific heritage - i.e. open science - that potentially benefits generations of…"
85,Shiny Developer / Data Scientist,Shintō Labs,Postcode 5617 in Eindhoven,,"Als Shiny Developer / Data Scientist werk je mee aan het ontwerpen en ontwikkelen van datagedreven applicaties.Git, Docker, REST, Swagger, SQL, NoSQL, Azure."
86,"Sr. Scientist/Principal Scientist, Myeloid Biology",Pionyr Immunotherapeutics,Well,,"Excellent written and verbal communication skills, including preparation, organization, and synthesis of large amounts of data for presentation to internal and…"
87,PhD position Physics of fluids jetting,TU Eindhoven,Eindhoven,€2.443 per maand,"Curriculum vitae, grade list and names and contact details of at least one senior scientist able and willing to provide references."
88,PhD Data-driven learning of interpretable nonlinear models f...,TU Eindhoven,Eindhoven,,"Development of interpretable, data-driven nonlinear modeling approaches using tensor decompositions, nonlinear state-space identification techniques, and…"
89,nieuwAssociate Scientist USP,Eurofins Netherlands Professional Scientific...,Oss,,Analyseren van de monsters en data verwerken.Daarmee draag je dus een grote verantwoordelijkheid voor het product en data integriteit.
90,Data Engineer Cloud (Azure),SynTouch,Den Bosch+1 plaats,,Dit doe je bijvoorbeeld door middel van het toepassen van data management technieken zoals data-pipelines.Als Data engineer bouw je mee aan het fundament van…
91,Data Scientist,Vion Foodgroup,Postcode 5281 in Boxtel,,Inrichten van data beheers processen;Inrichten van data verzamel processen;Beheren van productie en planning gerelateerde data;
92,PhD for investigating Robust and reliable Artificial Intelli...,TU Eindhoven,Eindhoven,,"Collecting clinical data and scans;The 4 PhD candidates will closely collaborate and share data, AI models, technological platforms and methodologies as…"
93,Business Intelligence / ETL Developer (0.8 - 1.0 fte),TU Eindhoven,Eindhoven,,"This team is steering the data-driven journey of the Eindhoven University of Technology.Furthermore, we use Python for data science and forecasting purposes…"
94,PhD Data-driven learning of interpretable nonlinear models f...,TU Eindhoven,Eindhoven,,"Development of interpretable, data-driven nonlinear modeling approaches using tensor decompositions, nonlinear state-space identification techniques, and…"
95,Data Science Consultant,Squadra,Postcode 5341 in Oss,,"Binnen deze positie vul jij een cruciale rol in bij het overbruggen van de technische expertise van Data scientists en de operationele, praktische aspecten van…"
96,PhD position Physics of fluids jetting,TU Eindhoven,Eindhoven,€2.443 per maand,"Curriculum vitae, grade list and names and contact details of at least one senior scientist able and willing to provide references."
97,Post-Doctoral Researcher Mammalian Synthetic Biology,TU Eindhoven,Eindhoven,,A good background in analysis of experimental data using Matlab or Python.We are looking for an experimental scientist with an affinity for cellular…
98,nieuwMarketing analytics specialist,Springbok NL,Postcode 5211 in Den Bosch,,"Als marketing analytics consultant binnen Springbok ben je onderdeel van het overkoepelende data & tooling team, bestaande uit data engineers, data scientists.…"
99,"Sr. Scientist/Principal Scientist, Myeloid Biology",Pionyr Immunotherapeutics,Well,,"Excellent written and verbal communication skills, including preparation, organization, and synthesis of large amounts of data for presentation to internal and…"
100,Digitale Marketeer,Keter Benelux B.V.,Thuiswerken in Postcode 5121 in Rijen,€2.635 per maand,"Je bent verantwoordelijk voor het aansturen van de digitale data, inzichten en op feiten gebaseerde besluitvormingsagenda in Keter Benelux."
101,PhD on Modeling of magnetically actuated microstructures in...,TU Eindhoven,Eindhoven,,State of the art FEM modeling will be used to generate high-fidelity data for a given magnetic actuation field and constitutive properties of the material to be…
102,Senior Fullstack Engineer,ENPICOM BV,Postcode 5211 in Den Bosch,,Skilled in writing performance sensitive code and working with huge volumes of data.You will be working side-by-side with product managers and…
103,Data/ML Engineer,Rubix B.V.,Postcode 5232 in Den Bosch,,Je kunt een data architectuur neerzetten klaar voor de toekomst en ondersteunt en denkt/doet mee om de data te verwerken tot Machine Learning (ML) modellen.
104,nieuw.NET developer,StarApple,Waalre+1 plaats,€3.700 - €5.000 per maand,"You work with a lot of data and incidentally there will also be data demand controls and some queries will have to be run.NET, Web API’s and SQL;"
105,PhD on Visuotactile perception for robot manipulation,TU Eindhoven,Eindhoven,,"The mission is to educate students to become leading industrial professionals and academic scientists, and to generate and valorize ground breaking scientific…"
106,Python developer,StarApple,Postcode 5211 in Den Bosch,€3.000 - €4.500 per maand,"Deze wordt voornamelijk veel intern gebruikt door onze data scientists, met wie jij samenwerkt.Werken binnen een big data engine met miljoenen records."
107,PhD student on the physics of fluids jetting,TU Eindhoven,Eindhoven,,"He/she will employ, extend and optimize existing numerical codes in order to perform high-fidelity, fully-3d numerical simulations of droplet jetting, will…"
108,PhD for investigating Robust and reliable Artificial Intelli...,TU Eindhoven,Eindhoven,,"Collecting clinical data and scans;The 4 PhD candidates will closely collaborate and share data, AI models, technological platforms and methodologies as…"
109,Data/ML Engineer,Rubix B.V.,Postcode 5232 in Den Bosch,,Je kunt een data architectuur neerzetten klaar voor de toekomst en ondersteunt en denkt/doet mee om de data te verwerken tot Machine Learning (ML) modellen.
110,GoDataDriven Eindhoven - Analytics Engineer,Xebia Group,Postcode 5644 in Eindhoven,,"With your strong communication skills, you help uncover business needs and how to support that with data, reporting and visualization."
111,Data Engineer Cloud (Azure),SynTouch,Den Bosch+1 plaats,,Dit doe je bijvoorbeeld door middel van het toepassen van data management technieken zoals data-pipelines.Als Data engineer bouw je mee aan het fundament van…
112,nieuwData Engineer (AWS),World Wide Lighting,Postcode 5708 in Helmond,,Door ontwikkelen en optimaliseren van data Pipelines.Monitoren van data Pipelines en AWS infra;Bouwen aan nieuwe Machine Learning en andere data producten;
113,Data Scientist,Vion Foodgroup,Postcode 5281 in Boxtel,,Inrichten van data beheers processen;Inrichten van data verzamel processen;Beheren van productie en planning gerelateerde data;
114,nieuw.NET developer,StarApple,Waalre+1 plaats,€3.700 - €5.000 per maand,"You work with a lot of data and incidentally there will also be data demand controls and some queries will have to be run.NET, Web API’s and SQL;"
115,PhD on Modeling of magnetically actuated microstructures in...,TU Eindhoven,Eindhoven,,State of the art FEM modeling will be used to generate high-fidelity data for a given magnetic actuation field and constitutive properties of the material to be…
116,Senior Fullstack Engineer,ENPICOM BV,Postcode 5211 in Den Bosch,,Skilled in writing performance sensitive code and working with huge volumes of data.You will be working side-by-side with product managers and…
117,Digitale Marketeer,Keter Benelux B.V.,Thuiswerken in Postcode 5121 in Rijen,€2.635 per maand,"Je bent verantwoordelijk voor het aansturen van de digitale data, inzichten en op feiten gebaseerde besluitvormingsagenda in Keter Benelux."
118,PhD on Visuotactile perception for robot manipulation,TU Eindhoven,Eindhoven,,"The mission is to educate students to become leading industrial professionals and academic scientists, and to generate and valorize ground breaking scientific…"
119,Data Science Consultant,Squadra,Postcode 5341 in Oss,,"Binnen deze positie vul jij een cruciale rol in bij het overbruggen van de technische expertise van Data scientists en de operationele, praktische aspecten van…"
120,Python developer,StarApple,Postcode 5211 in Den Bosch,€3.000 - €4.500 per maand,"Deze wordt voornamelijk veel intern gebruikt door onze data scientists, met wie jij samenwerkt.Werken binnen een big data engine met miljoenen records."
121,PhD student on the physics of fluids jetting,TU Eindhoven,Eindhoven,,"He/she will employ, extend and optimize existing numerical codes in order to perform high-fidelity, fully-3d numerical simulations of droplet jetting, will…"
122,nieuwMarketing analytics specialist,Springbok NL,Postcode 5211 in Den Bosch,,"Als marketing analytics consultant binnen Springbok ben je onderdeel van het overkoepelende data & tooling team, bestaande uit data engineers, data scientists.…"
123,Business Intelligence / ETL Developer (0.8 - 1.0 fte),TU Eindhoven,Eindhoven,,"This team is steering the data-driven journey of the Eindhoven University of Technology.Furthermore, we use Python for data science and forecasting purposes…"
124,PhD Data-driven learning of interpretable nonlinear models f...,TU Eindhoven,Eindhoven,,"Development of interpretable, data-driven nonlinear modeling approaches using tensor decompositions, nonlinear state-space identification techniques, and…"
125,Data Science Consultant,Squadra,Postcode 5341 in Oss,,"Binnen deze positie vul jij een cruciale rol in bij het overbruggen van de technische expertise van Data scientists en de operationele, praktische aspecten van…"
126,PhD position Physics of fluids jetting,TU Eindhoven,Eindhoven,€2.443 per maand,"Curriculum vitae, grade list and names and contact details of at least one senior scientist able and willing to provide references."
127,Post-Doctoral Researcher Mammalian Synthetic Biology,TU Eindhoven,Eindhoven,,A good background in analysis of experimental data using Matlab or Python.We are looking for an experimental scientist with an affinity for cellular…
128,nieuwMarketing analytics specialist,Springbok NL,Postcode 5211 in Den Bosch,,"Als marketing analytics consultant binnen Springbok ben je onderdeel van het overkoepelende data & tooling team, bestaande uit data engineers, data scientists.…"
129,"Sr. Scientist/Principal Scientist, Myeloid Biology",Pionyr Immunotherapeutics,Well,,"Excellent written and verbal communication skills, including preparation, organization, and synthesis of large amounts of data for presentation to internal and…"
130,Digitale Marketeer,Keter Benelux B.V.,Thuiswerken in Postcode 5121 in Rijen,€2.635 per maand,"Je bent verantwoordelijk voor het aansturen van de digitale data, inzichten en op feiten gebaseerde besluitvormingsagenda in Keter Benelux."
131,PhD on Modeling of magnetically actuated microstructures in...,TU Eindhoven,Eindhoven,,State of the art FEM modeling will be used to generate high-fidelity data for a given magnetic actuation field and constitutive properties of the material to be…
132,Senior Fullstack Engineer,ENPICOM BV,Postcode 5211 in Den Bosch,,Skilled in writing performance sensitive code and working with huge volumes of data.You will be working side-by-side with product managers and…
133,Data/ML Engineer,Rubix B.V.,Postcode 5232 in Den Bosch,,Je kunt een data architectuur neerzetten klaar voor de toekomst en ondersteunt en denkt/doet mee om de data te verwerken tot Machine Learning (ML) modellen.
134,nieuw.NET developer,StarApple,Waalre+1 plaats,€3.700 - €5.000 per maand,"You work with a lot of data and incidentally there will also be data demand controls and some queries will have to be run.NET, Web API’s and SQL;"
135,PhD on Visuotactile perception for robot manipulation,TU Eindhoven,Eindhoven,,"The mission is to educate students to become leading industrial professionals and academic scientists, and to generate and valorize ground breaking scientific…"
136,Python developer,StarApple,Postcode 5211 in Den Bosch,€3.000 - €4.500 per maand,"Deze wordt voornamelijk veel intern gebruikt door onze data scientists, met wie jij samenwerkt.Werken binnen een big data engine met miljoenen records."
137,PhD student on the physics of fluids jetting,TU Eindhoven,Eindhoven,,"He/she will employ, extend and optimize existing numerical codes in order to perform high-fidelity, fully-3d numerical simulations of droplet jetting, will…"
138,Business Intelligence / ETL Developer (0.8 - 1.0 fte),TU Eindhoven,Eindhoven,,"This team is steering the data-driven journey of the Eindhoven University of Technology.Furthermore, we use Python for data science and forecasting purposes…"
139,PhD Data-driven learning of interpretable nonlinear models f...,TU Eindhoven,Eindhoven,,"Development of interpretable, data-driven nonlinear modeling approaches using tensor decompositions, nonlinear state-space identification techniques, and…"
140,Data Science Consultant,Squadra,Postcode 5341 in Oss,,"Binnen deze positie vul jij een cruciale rol in bij het overbruggen van de technische expertise van Data scientists en de operationele, praktische aspecten van…"
141,PhD position Physics of fluids jetting,TU Eindhoven,Eindhoven,€2.443 per maand,"Curriculum vitae, grade list and names and contact details of at least one senior scientist able and willing to provide references."
142,Post-Doctoral Researcher Mammalian Synthetic Biology,TU Eindhoven,Eindhoven,,A good background in analysis of experimental data using Matlab or Python.We are looking for an experimental scientist with an affinity for cellular…
143,nieuwMarketing analytics specialist,Springbok NL,Postcode 5211 in Den Bosch,,"Als marketing analytics consultant binnen Springbok ben je onderdeel van het overkoepelende data & tooling team, bestaande uit data engineers, data scientists.…"
144,"Sr. Scientist/Principal Scientist, Myeloid Biology",Pionyr Immunotherapeutics,Well,,"Excellent written and verbal communication skills, including preparation, organization, and synthesis of large amounts of data for presentation to internal and…"
145,Digitale Marketeer,Keter Benelux B.V.,Thuiswerken in Postcode 5121 in Rijen,€2.635 per maand,"Je bent verantwoordelijk voor het aansturen van de digitale data, inzichten en op feiten gebaseerde besluitvormingsagenda in Keter Benelux."
146,PhD on Modeling of magnetically actuated microstructures in...,TU Eindhoven,Eindhoven,,State of the art FEM modeling will be used to generate high-fidelity data for a given magnetic actuation field and constitutive properties of the material to be…
147,Senior Fullstack Engineer,ENPICOM BV,Postcode 5211 in Den Bosch,,Skilled in writing performance sensitive code and working with huge volumes of data.You will be working side-by-side with product managers and…
148,Data/ML Engineer,Rubix B.V.,Postcode 5232 in Den Bosch,,Je kunt een data architectuur neerzetten klaar voor de toekomst en ondersteunt en denkt/doet mee om de data te verwerken tot Machine Learning (ML) modellen.
149,nieuw.NET developer,StarApple,Waalre+1 plaats,€3.700 - €5.000 per maand,"You work with a lot of data and incidentally there will also be data demand controls and some queries will have to be run.NET, Web API’s and SQL;"
150,PhD on Visuotactile perception for robot manipulation,TU Eindhoven,Eindhoven,,"The mission is to educate students to become leading industrial professionals and academic scientists, and to generate and valorize ground breaking scientific…"
151,Python developer,StarApple,Postcode 5211 in Den Bosch,€3.000 - €4.500 per maand,"Deze wordt voornamelijk veel intern gebruikt door onze data scientists, met wie jij samenwerkt.Werken binnen een big data engine met miljoenen records."
152,PhD student on the physics of fluids jetting,TU Eindhoven,Eindhoven,,"He/she will employ, extend and optimize existing numerical codes in order to perform high-fidelity, fully-3d numerical simulations of droplet jetting, will…"
