,title,company,location,salary,summary
28,Jr. Engineer Supporting Submarine Systems Design,,"Remote in Washington, DC 20005",,"Serco-NA is seeking a motivated engineers to provide engineering and programmatic support to one of our customers with the U.S. Navy in the Washington, DC area."
29,Highway Design Engineer,,"Washington, DC",,Perform and lead engineering design tasks for roadway and site civil projects from conceptual design to final design.B.S or higher degree in engineering.
30,Lead Broadcast Engineer - America,,"Washington, DC 20017 (Catholic University-Brookland area)",,"Performs L2/L3 deep technical support for ON AIR broadcast systems that have persisting service affecting problems, or design flaws."
31,Front-End Web Developer,,"Washington, DC 20036 (Dupont Circle area)",,"Experience with design tools, such as Figma, Photoshop, ability to translate designs into code.Experience with responsive web design."
32,Senior Engineer - Secure Design,,"Washington, DC 20006 (Downtown area)+1 location",,Vehicle barrier analysis and design.Demonstrated career growth that includes 3+ years project management of secure design projects preferred.
33,Web UI/UX Developer,,"Washington, DC",,This candidate will collaborate with product managers and engineers to design engaging and responsive web pages using designated/appropriate design standard.
34,newFront End Software Engineer,,"Temporarily Remote in Washington, DC 20090",,Implement responsive web design principles which renders well across multiple devices.Implement software development best practices and follow standard design…
35,Senior Software Engineer / Tech Lead,,"Remote in Washington, DC",,"At least seven (7) years of experience as a software engineer.Support the design and development of content-rich web applications using Next.js, React, and the…"
36,Electrical Design Engineer,,"Washington, DC 20006 (Downtown area)",,Maintain BIM/Revit and design files.Ensure Integral design checklist is being followed.BIM/Revit drafting and design operations.
37,"Design Engineer, Junior",,"Washington, DC+1 location",,Provide engineering/technical support for concept studies; feasibility studies; preliminary design activities; contract design activities; detail design and…
38,SharePoint Architect,,"Remote in Washington, DC 20001",,Create intuitive UI design solutions.Execute all UI with visual design polish.Experience with web design and front-end development.
39,newElectrical Engineer I - Digital Design,,"Washington, DC 20011 (Catholic University-Brookland area)+12 locations",,"Experience in the development and design of electronic circuit designs, multi-assembly system/unit design, processor designs a plus."
40,ColdFusion Software Developer,,"Washington, DC 20005 (Logan Circle area)",,"Responsible for the design, development and implementation of software features using ColdFusion, SQL and JavaScript.Percentage of Travel Required: Up to 10%."
41,Systems Engineer Drupal,,"Washington, DC 20230 (Downtown area)",,"Create a web design style guide outlining the typography, color palette and design features.Strong knowledge of design principles, typography, user interfaces,…"
42,"Project Engineering Designer, Electrical",,"Washington, DC 20007 (Georgetown area)+2 locations",,"Under supervision, coordinate and prepare schematic design, design development, and construction documents.Assist in spatial coordination with architecture and…"
43,"Senior Engineer, Structural Design",,"Washington, DC",,"Virgin Galactic is seeking a senior design engineer with experience developing to airframe structural components, assemblies, and integrated systems."
44,newAerodynamic Design Engineer,,"Washington, DC 20011 (Catholic University-Brookland area)",,"Experience in aerodynamic design and/or analysis of flight vehicles.The Flight Sciences department, within Guidance, Navigation and Control (GNC) is looking…"
45,Senior Staff Physical Design Engineer,,"Washington, DC",,"Minimum of four years of design experience.Understanding of design for test techniques, including scan insertion, ATPG, Memory BIST, JTAG."
46,newSenior Project Manager - Highway Design,,"Washington, DC 20080 (Downtown area)",,"Performs technical discipline tasks including analysis, reports, design, specification, and production for assigned projects.Proven sales and delivery success."
47,newPrincipal Aerodynamic Design Engineer,,"Washington, DC 20011 (Catholic University-Brookland area)+1 location",,Eight (8) years of experience in aerodynamic design and/or analysis of flight vehicles.In this capacity you will be involved in the design of flight test…
48,SharePoint Developer / Designer,,"Washington, DC",,"2+ years of experience in web design using CSS, JavaScript, and OOB SharePoint features.This role involves participation in requirements gathering sessions…"
49,Developer / Designer,,"Washington, DC",,"NAG leverages the latest real-time sharing technology to increase speed, access, accuracy and the overall management of data allowing for better decisions to…"
50,newlead software engineer (rights sound recording),,"Remote in Washington, DC 20001",,"Manage a small team of full stack engineers.Collaborate across small Agile teams to design, develop, test, and support data driven solutions."
51,Senior FPGA Design Engineer (East Coast),,"Washington, DC",,"FPGA design synthesis and timing closure.4+ years of FPGA design experience required.Experience with multiple clock-domain, high-speed, high-utilization FPGA…"
52,Senior Full-Stack .Net Developer,,"Washington, DC",,"Knowledge of common application and Web design patterns.Minimum 10 years of experience with C#, .NET, MS SQL, MVC, Net Core, Agile/SCRUM."
53,"Audio Systems Engineer, Content Production Technology",,"Washington, DC 20002 (Capitol Hill area)",,"We’re looking for a talented and knowledgeable Audio systems engineer.The right candidate will have experience managing audio editing and playback systems,…"
54,Senior IT Infrastructure Design Engineer,,"Washington, DC",,The senior infrastructure design engineer must have a thorough understanding of the architectural design process and construction administration.
55,Sr. Network Engineer (DOJ),,"Washington, DC 20005 (Downtown area)+1 location",,"Working knowledge of DWDM technologies, configurations, and designs.NDi has demonstrated expertise in Solution Development & Delivery, Web Design & Development…"
56,Project Manager (Site-Civil Design),,"Washington, DC 20004 (Downtown area)",,"A history of building, motivating, and leading high-performance site design teams.Serve as quarterback in steering the direction and scope of your clients'…"
57,"Senior Engineering Designer, Plumbing",,"Washington, DC 20007 (Georgetown area)",,"Under limited supervision, coordinate and prepare schematic design, design development and construction documents.Develop, maintain, and use standard details."
58,"Design Engineer, Senior",,"Washington, DC",,Provide engineering/technical support for concept studies; feasibility studies; preliminary design activities; contract design activities; detail design and…
59,Protection and Control Design Engineer (T&D),,"Washington, DC",,"Manage designs and deliverables of other designers, reviewing their engineering designs for accuracy, quality and compliance."
60,Design Engineer,,"Washington, DC 20003 (Navy Yard area)",,The Candidate provides engineering/technical support for concept studies; feasibility studies; preliminary design activities; contract design activities; detail…
61,SR. SHAREPOINT UI/UX DEVELOPER,,"Washington, DC",,Responsive design patterns and frameworks.Assist customers with SharePoint information architecture and taxonomy design.SharePoint 2013 or 2016 branding.
62,Engineer III - Design Build (Water Resources-Drainage Design...,,"Washington, DC 20080 (Downtown area)",,Proficiency with Bentley and AutoCAD design products.Collects and analyses data necessary to complete design.The time is right to join HNTB Corporation!
63,Associate Software Developer,,"Washington, DC 20036 (Downtown area)",,Participates in analysis and design activities.Assist in writing technical approach and design documentation as required.
64,SENIOR OR PRINCIPAL PROJECT MANAGER - DESIGN/BUILD,,"Washington, DC",,"The selected candidate will have an in depth knowledge of design and construction, and will be our point of contact with the client."
65,Solutions Design Engineer (REMOTE) (Warehouse),,"Remote in Washington, DC 20080+1 location",,"Execute design processes to create, re-design, or optimize logistics networks.Specialize in a single design discipline."
66,Senior Web Developer,,"Washington, DC 20002 (Capitol Hill area)",,Familiarity with graphic design and/or web/application prototyping software.Work with designers and UI/UX experts to convert designs into web assets.
67,Chief Design Engineer,,"Washington, DC 20018 (Langdon area)",,"A power systems design is highly preferred .Understand design, operations, SCADA, and relay-based control systems.Mentors less seasoned field personnel."
68,SharePoint Web Developer,,"Remote in Washington, DC 20001",,Create intuitive UI design solutions.Execute all UI with visual design polish.Experience with web design and front-end development.
69,Senior Developer,,"Washington, DC",,Perform documentation creation for design/development artiacts and documents.We are seeking a Senior Applications Developer who will provide support services…
70,newSenior/Principal Engineer - Digital Design,,"Washington, DC 20011 (Catholic University-Brookland area)",,"Experience in the development and design of electronic circuit designs, multi-assembly system/unit design, processor designs a plus."
71,Application Developer - Salesforce,,"Washington, DC 20001 (Swampoodle area)",,Document detailed data mapping designs.Support Data Developers in executing the integration design.Lead the design of underlying data structures and data…
72,Software Engineer,,"Remote in Washington, DC 20090",,"Experience with Sharepoint, Pega or Tableau development, Add-ins, PowerShell Scripts, Bootstrap, CSS, Entity Framework, Quartz, responsive web design, and…"
73,newADA Design Review Manager - Construction Engineer,,"Washington, DC 20001 (Shaw area)",,Experience in Architectural/Engineering design of facilities that are ADA compliant.7 years as an architect or engineer with expertise in ADA compliance.
74,Entry Level Design Engineer,,"Washington, DC+1 location",,Provide information for design reports and.Review and check standard structural design calculations;Basic knowledge of computer assisted drafting and design;
75,Application Developer - Salesforce,,"Washington, DC 20001 (Swampoodle area)",,Document detailed data mapping designs.Support Data Developers in executing the integration design.Lead the design of underlying data structures and data…
76,newRF Electronics Design- Principal Electrical Engineer,,"Washington, DC 20011 (Catholic University-Brookland area)",,This role includes design and test activities that span preliminary design to integration.Circuit card assembly design and fabrication.
77,newEngineering Fellow - FPGA/ASIC Design,,"Washington, DC 20011 (Catholic University-Brookland area)+1 location",,"This position requires an established depth of expertise in configurable logic design and verification, with a complimentary breadth of experience in adjacent…"
78,Software Engineer,,"Remote in Washington, DC 20090",,"Experience with Sharepoint, Pega or Tableau development, Add-ins, PowerShell Scripts, Bootstrap, CSS, Entity Framework, Quartz, responsive web design, and…"
79,newADA Design Review Manager - Construction Engineer,,"Washington, DC 20001 (Shaw area)",,Experience in Architectural/Engineering design of facilities that are ADA compliant.7 years as an architect or engineer with expertise in ADA compliance.
80,Entry Level Design Engineer,,"Washington, DC",,Provide information for design reports and.Review and check standard structural design calculations;Basic knowledge of computer assisted drafting and design;
81,newHVAC Controls Design/Submittal Engineer,,"Washington, DC",,We have a great Building Automation client with the need for a hit-the-ground-running System Design / Submittal Engineer.O Building Automation Systems (BAS).
82,Solar Design Engineer,,"Hybrid remote in Washington, DC",,"Create conceptual design layouts and electrical diagrams for commercial scale solar arrays utilizing AutoCAD, Helios 3D and PVcase with engineering oversight."
83,Electronic Design Engineer,,"Washington, DC",,Experience with design innovation in complex board design and ability to work through detailed issues with thermal system design and size / weight / power /…
84,Electrical Design Engineer,,"Washington, DC",,"Establish system application, design and operational parameters / sequences under the direction of the senior engineer and/or senior designer."
85,Front End Developer,,"Remote in Washington, DC 20005",,"Themes the website to match page designs made in Sketch, Figma, or Invision and works with the design team to apply those designs across the website."
86,Web Developer,,"Washington, DC 20005 (Logan Circle area)",,Combine interface design concepts with digital design and establish milestones to encourage cooperation and teamwork.
87,Front End Web Developer,,"Washington, DC 20036 (Dupont Circle area)",,"Experience with design tools, such as Figma, Photoshop, ability to translate designs into code.Experience with responsive web design."
88,Traffic Design Engineer,,"Washington, DC",,"The selected candidate will work with a team of experienced project managers and professional engineers on exciting, multimodal transportation projects."
89,Bridge Design Engineer,,"Washington, DC 20024 (Southwest Federal Center area)+1 location",,Perform structural design and detailing of major bridge components as one of the primary project engineers.Perform rating and design tasks;
90,Web Designer/Developer (JD 037),,"Washington, DC",,"Requires significant graphics, design, HTML,CSS and JavaScript experience.Designs and/or supervises the design of digitized images, banners, bullets, charts,…"
91,Design and Build Engineer,,"Washington, DC",,You will be assuming a role as a design/build engineer.Experience with Electronic Security Systems (hands on/maintenance/design/programming).
92,newFront-End Developer,,"Remote in Washington, DC 20003",,Work within responsive web design for desktop and mobile platforms.Ability to collaborate with anticipated users and product manager on user experience to…
93,Web Developer,,"Washington, DC 20001 (Ledroit Park area)",,Familiarity with responsive web design and unobtrusive JavaScript principles.Evans & Chambers is looking for a mid-level software engineer who is well versed…
94,Web Designer/Software Engineer Level III,,"Washington, DC",,"Desired: Experience in spatial databases, charting software, graphic design, networking and security.GENERAL DESCRIPTION: Responsible for design, development,…"
95,Lead Product Designer (Mobile Banking App),,"Remote in Washington, DC 20057",,"Our client is looking for an experienced design leader who can lead the product, design, and UX strategy.They're looking for someone to roll up their sleeves,…"
96,Mid Level Ship Design Manager (SDM) (Job ID#1993055),,"Washington, DC 20003 (Navy Yard area)",,Supervise and train junior SDM engineers.The Senior Ship Design Manager (SSDM) is assigned to US Navy DDG 51 Class Post Delivery Program and provides Post…
97,"Sr. Manager, Web Development and Digital Marketing",,"Remote in Washington, DC 20024",,"Manages the development, design, and redesign of all aspects of Bread for the World's & Bread for the World Institute’s front-end web development work,…"
98,Transportation Engineer II/III - Roadway Design,,"Washington, DC 20007 (Georgetown area)",,Work to complete design details and plan sets.Communicate with client staff and internal design team as directed by senior engineering staff.
99,newCloud Data Engineer,,"Washington, DC",,"The group of skills related to Product Development including designing products, developing product roadmaps, translating design requirements, prototyping, etc."
100,"Structural Engineer, New Design - Experienced",,"Washington, DC",,"Good understanding of the architectural design process.Preparation of analysis and design calculations, and structural drawings on assigned projects."
101,Project Manager (Geotechnical Design/Build Solutions),,"Washington, DC",,"As a design-build, ground-improvement subcontractor, we are looking for a Project Manager to oversee installation of our geotechnical solutions on multiple…"
102,Senior Plumbing / Fire Protection Designer,,"Washington, DC",,Relevant design experience in the building industry.Produce high quality deliverables for Clients at all stages of design.7+ years of industry experience.
103,"Head of Engineering, Cryptography (Cryptography Startup)",,"Remote in Washington, DC 20057",,Typical responsibilities include managing the design of C++ software products that leverage homomorphic encryption technology to solve our customers’ emerging…
104,Engineering Manager of Naval Design,,"Washington, DC 20003 (Capitol Hill area)",,Technical Specifications for overall design as well as major equipment.Develop and manage engineers and designers to support Navy Design efforts.
105,"Structural Engineer, New Design - Experienced",,"Washington, DC",,"Good understanding of the architectural design process.Preparation of analysis and design calculations, and structural drawings on assigned projects."
106,SharePoint Web Developer,,"Washington, DC",,"Overseeing architectural design, integration, content management and portal access.3+ years of experience with a Web design framework, including Bootstrap,…"
107,Engineering Manager of Naval Design,,"Washington, DC 20003 (Capitol Hill area)",,Technical Specifications for overall design as well as major equipment.Develop and manage engineers and designers to support Navy Design efforts.
108,Senior Front End Developer - Angular,,"Washington, DC",,"Experience on responsive web design, cross-browser compatibility issues.Experience on responsive web design, cross-browser compatibility issues, asynchronous…"
109,Senior Plumbing / Fire Protection Designer,,"Washington, DC",,Relevant design experience in the building industry.Produce high quality deliverables for Clients at all stages of design.7+ years of industry experience.
110,Audio/Visual (AV) Design Engineer,,"Washington, DC",,"Design and engineer AV systems.Experience with Audio Visual equipment, switchers, codecs and room design.Coordinates with IT Teams to determine AV and basic…"
111,Software Engineering Immersive Instructor,,"Remote in Washington, DC 20001",,"We start by teaching the fundamentals of programming and web design through JavaScript, HTML, and CSS.Inspire and support students as they identify their…"
112,"Sr. Full Stack Engineer, SNG",,"Washington, DC",,Has a strong sense of web design and attuned to the fundamentals of user experience.Architect efficient and reusable front-end systems that drive complex web…
113,Project Manager (Geotechnical Design/Build Solutions),,"Washington, DC",,"As a design-build, ground-improvement subcontractor, we are looking for a Project Manager to oversee installation of our geotechnical solutions on multiple…"
114,Ship Design Technical Lead,,"Washington, DC 20003 (Capitol Hill area)",,Support customer driven concept variations specific to existing designs to evaluate feasibility for eventual elevation for further (functional/detail) design…
115,"Sr. Front End Software Engineer, SNG",,"Washington, DC",,"Build web applications with front-end technologies, interacting with AWS services.Design, develop, test, deploy, maintain, and improve software."
116,Project Manager (Geotechnical Design/Build Solutions),,"Washington, DC",,"As a design-build, ground-improvement subcontractor, we are looking for a Project Manager to oversee installation of our geotechnical solutions on multiple…"
117,Senior Plumbing / Fire Protection Designer,,"Washington, DC",,Relevant design experience in the building industry.Produce high quality deliverables for Clients at all stages of design.7+ years of industry experience.
118,"Head of Engineering, Cryptography (Cryptography Startup)",,"Remote in Washington, DC 20057",,Typical responsibilities include managing the design of C++ software products that leverage homomorphic encryption technology to solve our customers’ emerging…
119,Engineering Manager of Naval Design,,"Washington, DC 20003 (Capitol Hill area)",,"Split between ship design and ship's payload, FMM anticipates this new team to be at the forefront of our technical and design efforts."
120,Remote eLearning Developer / Instructional Designer,,"Remote in Washington, DC 20059+1 location",,"Design, develop, and/or re-design, content for e-learning, web-based and/or instructor-led classes.MATC Group, Inc. is a respected provider of technical…"
121,SharePoint Web Developer,,"Washington, DC",,"Overseeing architectural design, integration, content management and portal access.3+ years of experience with a Web design framework, including Bootstrap,…"
122,Mid-Level UI/UX Designer/Developer,,"Temporarily Remote in Washington, DC 20006",,"4+ years of experience working on design teams producing user-facing applications.This role will produce user-informed application interface concepts,…"
123,Software Engineering Immersive Instructor,,"Remote in Washington, DC 20001",,"We start by teaching the fundamentals of programming and web design through JavaScript, HTML, and CSS.As featured in The Economist, Wired, and The New York…"
124,Audio/Visual (AV) Design Engineer,,"Washington, DC",,"Design and engineer AV systems.Experience with Audio Visual equipment, switchers, codecs and room design.Coordinates with IT Teams to determine AV and basic…"
125,iOS Audio/Video Engineer at Interactive Music App,,"Remote in Washington, DC 20057",,"Participate in all aspects of the project life-cycle, from design through release.Who is Recruiting from Scratch:5+ years experience in iOS development."
126,Senior Front End Developer - Angular,,"Washington, DC",,"Experience on responsive web design, cross-browser compatibility issues.Experience on responsive web design, cross-browser compatibility issues, asynchronous…"
127,"Sr. Full Stack Engineer, SNG",,"Washington, DC",,"Has a strong sense of web design and attuned to the fundamentals of user experience.If you have the desire to build meaningful products, contribute to the…"
128,Lead Full-Stack Developer,,"Washington, DC 20036 (Downtown area)",,"Evaluate designs, wireframes and other deliverables during the design and user experience phase for potential development issues and flag data model and/or…"
129,Ship Design Technical Lead,,"Washington, DC 20003 (Capitol Hill area)",,Support customer driven concept variations specific to existing designs to evaluate feasibility for eventual elevation for further (functional/detail) design…
130,"Sr. Front End Software Engineer, SNG",,"Washington, DC",,"Has a strong sense of web design and attuned to the fundamentals of user experience.If you have the desire to build meaningful products, contribute to the…"
131,"Head of Engineering, Cryptography (Cryptography Startup)",,"Remote in Washington, DC 20057",,Typical responsibilities include managing the design of C++ software products that leverage homomorphic encryption technology to solve our customers’ emerging…
132,Mid-Level UI/UX Designer/Developer,,"Temporarily Remote in Washington, DC 20006",,"4+ years of experience working on design teams producing user-facing applications.This role will produce user-informed application interface concepts,…"
133,Lead Full-Stack Developer,,"Washington, DC 20036 (Downtown area)",,"Evaluate designs, wireframes and other deliverables during the design and user experience phase for potential development issues and flag data model and/or…"
134,Transportation Engineer II/III - Roadway Design,,"Washington, DC 20007 (Georgetown area)",,Work to complete design details and plan sets.Communicate with client staff and internal design team as directed by senior engineering staff.
135,"Structural Engineer, New Design - Experienced",,"Washington, DC",,"Good understanding of the architectural design process.Preparation of analysis and design calculations, and structural drawings on assigned projects."
136,SharePoint Web Developer,,"Washington, DC",,"Overseeing architectural design, integration, content management and portal access.3+ years of experience with a Web design framework, including Bootstrap,…"
137,Engineering Manager of Naval Design,,"Washington, DC 20003 (Capitol Hill area)",,Technical Specifications for overall design as well as major equipment.Develop and manage engineers and designers to support Navy Design efforts.
138,Senior Front End Developer - Angular,,"Washington, DC",,"Experience on responsive web design, cross-browser compatibility issues.Experience on responsive web design, cross-browser compatibility issues, asynchronous…"
139,Senior Plumbing / Fire Protection Designer,,"Washington, DC",,Relevant design experience in the building industry.Produce high quality deliverables for Clients at all stages of design.7+ years of industry experience.
140,Audio/Visual (AV) Design Engineer,,"Washington, DC",,"Design and engineer AV systems.Experience with Audio Visual equipment, switchers, codecs and room design.Coordinates with IT Teams to determine AV and basic…"
141,Software Engineering Immersive Instructor,,"Remote in Washington, DC 20001",,"We start by teaching the fundamentals of programming and web design through JavaScript, HTML, and CSS.Inspire and support students as they identify their…"
142,"Sr. Full Stack Engineer, SNG",,"Washington, DC",,Has a strong sense of web design and attuned to the fundamentals of user experience.Architect efficient and reusable front-end systems that drive complex web…
143,Project Manager (Geotechnical Design/Build Solutions),,"Washington, DC",,"As a design-build, ground-improvement subcontractor, we are looking for a Project Manager to oversee installation of our geotechnical solutions on multiple…"
144,Ship Design Technical Lead,,"Washington, DC 20003 (Capitol Hill area)",,Support customer driven concept variations specific to existing designs to evaluate feasibility for eventual elevation for further (functional/detail) design…
145,"Sr. Front End Software Engineer, SNG",,"Washington, DC",,"Build web applications with front-end technologies, interacting with AWS services.Design, develop, test, deploy, maintain, and improve software."
